sample_id,true_class,predicted_class,true_intensity,intensity,p_negative,p_neutral,p_positive,confidence,absolute_error,raw_text,truncated,audio_rows,vision_rows
4dV3slGSc60$_$10,2,2,1.0,0.5789388418197632,0.12046416224541893,0.2736525223362079,0.605883315418373,0.605883315418373,0.4210611581802368,We're one of the few universities that are 100 percent holding online that have a dedicated entrepreneurship degree program.,False,22,22
4dV3slGSc60$_$12,2,2,0.6666666865348816,0.47899478673934937,0.12972431605754198,0.34325324187672984,0.5270224420657281,0.5270224420657281,0.18767189979553223,We have a bachelor's that's completely entrepreneurship based and master's completely entrepreneurship based.,False,20,20
4dV3slGSc60$_$22,2,2,1.6666666269302368,0.8750676512718201,0.08815298598330727,0.16400817314272875,0.7478388408739639,0.7478388408739639,0.7915989756584167,"We want to make sure that when students come through the Entrepreneurship Program whether it's the bachelor's and master's that we don't graduate a student that just has the degree in hand, but we graduate an entrepreneur, and that they can continue on with their venture in that we've helped them to succeed with the dreams that they have.",True,48,1
4dV3slGSc60$_$9,2,2,1.6666666269302368,0.8821538686752319,0.10732823032839395,0.16745599561033236,0.7252157740612738,0.7252157740612738,0.7845127582550049,It seemed to encompass everything about Business Administration I needed and professor you know was right on the ball.,False,20,20
4dV3slGSc60$_$8,2,2,1.0,0.7651177644729614,0.11693380696472246,0.1937306062532265,0.6893355867820511,0.6893355867820511,0.23488223552703857,I remember takin a course on enterpreneurship and that seemed like the entire reason why I was here.,False,24,24
50103$_$3,0,0,-2.0,-1.5704295635223389,0.9280943456811585,0.03034420262730282,0.041561451691538874,0.9280943456811585,0.42957043647766113,So (uhh) I didn't watch the whole show but if you are afraid of snakes or anything you'd probably have your eyes closed the whole movie so I I (stutter) didn't like it,False,45,45
5B0PQx3Ep3k$_$5,2,2,1.3333333730697632,1.2619364261627197,0.07905261864138866,0.0897399495699779,0.8312074317886334,0.8312074317886334,0.07139694690704346,"And I know that if we truly want to help all our young people reach their college dreams, we need to support our school counselors.",False,28,28
5O1W39o56gg$_$1,1,2,0.0,0.3264814019203186,0.14081720921860832,0.41003871035078765,0.44914408043060405,0.44914408043060405,0.3264814019203186,"And today we're talking about your major assignment, the literature review",False,14,14
5O1W39o56gg$_$2,2,2,0.6666666865348816,0.34805649518966675,0.14717946557064474,0.40988671482513145,0.44293381960422373,0.44293381960422373,0.31861019134521484,There's a reason we have your literature review due at end of Week 4,False,16,16
5O1W39o56gg$_$9,2,2,0.3333333432674408,0.6930991411209106,0.09140481112154797,0.20844074707426052,0.7001544418041914,0.7001544418041914,0.35976579785346985,"Larry, Moe and Curly did a great study in 1997 about involving the community",False,15,15
5i6AgQSjXO4$_$3,2,2,0.6666666865348816,0.6844695806503296,0.08731927533750843,0.20554177238769486,0.7071389522747967,0.7071389522747967,0.017802894115447998,And that is exactly one of the key area of the report that we ourselves will be looking at,False,19,14
5i6AgQSjXO4$_$2,1,2,0.0,0.9761351346969604,0.09154898128595639,0.1277509428169648,0.7807000758970788,0.7807000758970788,0.9761351346969604,The motion before us today is: This House considers that environmental protection of the Arctic is more important than the need for economic development and job creation,False,28,28
5i6AgQSjXO4$_$6,1,1,0.0,0.1410764753818512,0.17594835634354364,0.581344476739723,0.2427071669167334,0.581344476739723,0.1410764753818512,Further knowledge of any change can rapidly be known,False,9,9
5kaCGzjYukM$_$0,0,2,-0.3333333432674408,0.48391193151474,0.15606770690002467,0.28551496879276894,0.5584173243072064,0.5584173243072064,0.8172452747821808,"MR KIRBY: A quick note on this airstrike, which I know many of you have covered or have asked about, in Aleppo on a Doctors Without Borders hospital.",False,34,34
5kaCGzjYukM$_$3,0,0,-1.6666666269302368,0.024094536900520325,0.5058191235598783,0.227263078841671,0.26691779759845063,0.5058191235598783,1.6907611638307571,"We’re looking at dozens, if not several dozens, of casualties in this strike on what was clear that was a medical facility.",False,27,27
5kaCGzjYukM$_$2,0,0,-0.3333333432674408,-0.9486585855484009,0.8829845182743571,0.03817461313624279,0.0788408685894002,0.8829845182743571,0.6153252422809601,But I didn’t want to relinquish the podium at the outset without mentioning that we’re obviously – find this attack reprehensible in every possible way.,False,36,36
5kaCGzjYukM$_$5,0,0,-2.3333332538604736,-1.0178918838500977,0.8840544447876065,0.03028973769633444,0.08565581751605904,0.8840544447876065,1.315441370010376,"So once again, we call on the regime to cease these absolutely senseless attacks, which are, of course, violations of the cessation of hostilities.",False,32,32
5kaCGzjYukM$_$7,0,2,-0.6666666865348816,0.7834339141845703,0.10432457499830365,0.16930637737061424,0.7263690476310822,0.7263690476310822,1.450100600719452,"But again, you’re going to hear more from the Secretary on this very shortly, but I did want to just put that out there right at the top since I know you’ve all been interested in it and it just happened.",True,48,48
6KvG5VbLalY$_$9,1,2,0.0,0.32699960470199585,0.2094908372949167,0.358083958391069,0.43242520431401443,0.43242520431401443,0.32699960470199585,"And sometimes you want to branch out and reach the active seeker plus the general consumer who may not necessarily think they have an issue, but have had a few red flags raised over time.",False,37,37
6ZA8I83x-oY$_$0,1,2,0.0,0.3301492929458618,0.1641925002309919,0.4017927506809847,0.43401474908802345,0.43401474908802345,0.3301492929458618,"Legion M, the world's first fan-owned entertainment company, is hoping to break the Hollywood studio mold.",False,23,23
6ZA8I83x-oY$_$2,2,2,2.0,0.9801328182220459,0.08983913419747458,0.13004081012113727,0.7801200556813882,0.7801200556813882,1.019867181777954,"[Annison] ""It's the first time in history that regular people like you and I can actually invest in film and television and content projects."" [Scanlan] ""We love Hollywood, we love pop culture, this is why we're doing this.",True,48,48
6hFiTU77Sm0$_$1,1,2,0.0,0.39060986042022705,0.16002363478344128,0.35466353720823945,0.4853128280083193,0.4853128280083193,0.39060986042022705,There are tons of different financial aid; each college does it differently.,False,14,14
6hFiTU77Sm0$_$2,1,1,0.0,0.23173731565475464,0.1828984745397959,0.46637684706197613,0.350724678398228,0.46637684706197613,0.23173731565475464,Sometimes you might have to learn about how one school does it and how another.,False,16,16
6uPGcKTpC4I$_$1,1,2,0.0,0.586195707321167,0.09256108044420214,0.24460680894790637,0.6628321106078914,0.6628321106078914,0.586195707321167,"Little heads-up for you -- that sometime on February 12th at block 630,720, we will have our annual decrease of inflation",False,27,27
6uPGcKTpC4I$_$2,1,2,0.0,0.7771458625793457,0.10381579255027856,0.18724820850226515,0.7089359989474563,0.7089359989474563,0.7771458625793457,"This means that Dash's block reward -- that is the reward to miners, masternodes, and the available treasury -- will decrease by 7",False,31,31
6uPGcKTpC4I$_$6,2,2,1.3333333730697632,0.5550101399421692,0.09787748842703589,0.257187465051022,0.6449350465219421,0.6449350465219421,0.778323233127594,"And finally, in Social Happenings, there are three new ""What is Dash",False,16,16
70280$_$11,0,0,-1.6666666269302368,-1.2507426738739014,0.9042532132868035,0.03961989692296763,0.05612688979022878,0.9042532132868035,0.41592395305633545,"I would rather buy that movie, (uhh) the Rear Window I mean, than to see this one again",False,23,23
70280$_$3,0,0,-0.6666666865348816,-0.9794119596481323,0.8736384085806436,0.05928212197547517,0.0670794694438811,0.8736384085806436,0.31274527311325073,He thinks his neighbor is actually a murderer but there is really nothing that he can do about it because he is under house arrest,False,25,25
70280$_$4,1,1,0.0,0.23597830533981323,0.15471108490996127,0.49278271174383415,0.3525062033462044,0.49278271174383415,0.23597830533981323,(uhh) If this plot sounds very familiar I think I saw this movie (uhh) many years ago,False,23,23
70280$_$6,0,0,-1.3333333730697632,-0.7431933879852295,0.8364457027769033,0.0572663830651671,0.10628791415792961,0.8364457027769033,0.5901399850845337,(uhh) I kind of felt a little bit cheated because (uhh) the plot is (uhh) very similar,False,26,26
75RGHaxmUK8$_$3,2,2,0.3333333432674408,0.519934356212616,0.10546021692292123,0.2861076598097458,0.608432123267333,0.608432123267333,0.18660101294517517,As an Enrolled Agent we can help you with your individual tax preparation and business tax preparation needs.,False,19,19
75RGHaxmUK8$_$5,2,1,0.3333333432674408,0.1285853236913681,0.19344030329248485,0.5693235215820325,0.23723617512548278,0.5693235215820325,0.2047480195760727,An EA or Enrolled Agent is an accountant that specializes in taxation.,False,13,13
7_K3F-lAv1k$_$2,1,2,0.0,0.41607666015625,0.1659083907491983,0.3250948963712396,0.508996712879562,0.508996712879562,0.41607666015625,"I applied for Kingston University 2 years ago,  but I took a gap year,  as I felt like I want to travel around and experience new things,  and Kingston allowed me to defer my entry for a year.",False,43,43
7r4vRxKLFCA$_$6,0,2,-0.6666666865348816,0.9195495843887329,0.08739910087759342,0.14344215031044621,0.7691587488119603,0.7691587488119603,1.5862162709236145,"They go back there, they come back to Nationwide, and we're going back and forth with each other, all three of us; the fan, Nationwide and nascar.com.",False,37,37
80566$_$1,1,1,0.0,0.27931270003318787,0.1669734044487222,0.4655676899144219,0.36745890563685596,0.4655676899144219,0.27931270003318787,"A New Hope, The Empire Strikes Back, Return of the Jedi",False,13,11
80566$_$0,1,1,0.0,0.10807590186595917,0.22351526636265537,0.5279851644446782,0.2484995691926664,0.5279851644446782,0.10807590186595917,This is a box set of the original three Star Wars movies,False,12,12
80566$_$3,2,1,0.3333333432674408,0.18931299448013306,0.17787565256710772,0.5123739840133283,0.309750363419564,0.5123739840133283,0.14402034878730774,You see references you know Luke I am your father but with somebody else's name,False,17,17
80566$_$2,2,1,0.6666666865348816,0.18130210041999817,0.1811979939444084,0.5057960911053433,0.3130059149502482,0.5057960911053433,0.4853645861148834,"They are referenced countlessly in you know, modern culture, modern cinema",False,14,14
80566$_$4,2,2,1.3333333730697632,1.0174140930175781,0.14403817134301297,0.12036789836951833,0.7355939302874688,0.7355939302874688,0.31591928005218506,And they are almost an American icon,False,7,7
80566$_$6,1,0,0.0,-0.30180126428604126,0.6754201910157523,0.17684209377126361,0.14773771521298412,0.6754201910157523,0.30180126428604126,"I I (stutter) mean in the original Star Wars, people actually acted it",False,17,17
80855$_$11,1,1,0.0,0.13977593183517456,0.18270045773685586,0.5801173365143796,0.23718220574876459,0.5801173365143796,0.13977593183517456,"Ben Stiller, and Ben Stiller's boy are in some episodes",False,15,15
80855$_$10,2,1,0.3333333432674408,0.07647255063056946,0.2129394738916705,0.5804002282143814,0.20666029789394802,0.5804002282143814,0.25686079263687134,"He's (uhh) in the, he's in a couple episodes",False,17,17
80855$_$12,1,1,0.0,0.0581357479095459,0.27920589198841905,0.5201543262307509,0.2006397817808301,0.5201543262307509,0.0581357479095459,David Schwimmer and some guy playing David Schwimmer's dad is in this too,False,21,21
80855$_$15,2,2,2.0,0.7359473705291748,0.08499696269793361,0.18782787846468038,0.727175158837386,0.727175158837386,1.2640526294708252,"As you see, it keeps to the same packaging which is amazing (uhh) you know",False,19,0
80855$_$17,1,0,0.0,-1.4932550191879272,0.9185941666515126,0.034386863639245945,0.04701896970924134,0.9185941666515126,1.4932550191879272,"I like to just sit around, when I can get it to okay, maybe this one doesn't work, but that's not the point",False,30,16
80855$_$0,1,1,0.0,0.14966002106666565,0.17625617614086256,0.600973819954801,0.22277000390433638,0.600973819954801,0.14966002106666565,Alright,False,1,1
80855$_$3,1,1,0.0,0.3072122037410736,0.1464552597121164,0.48037161202739576,0.37317312826048776,0.48037161202739576,0.3072122037410736,The acclaimed series,False,3,3
80855$_$2,2,1,1.0,0.01012679934501648,0.3448926174093956,0.4531083751954033,0.20199900739520119,0.4531083751954033,0.9898732006549835,Season four Curb Your Enthusiasm,False,5,5
80855$_$7,1,0,0.0,-0.20644685626029968,0.5768176145829771,0.2621563811233479,0.16102600429367503,0.5768176145829771,0.20644685626029968,That's my fingers being crossed,False,7,7
80855$_$20,2,2,1.0,0.2196037471294403,0.31249239820631686,0.3361858806985118,0.3513217210951713,0.3513217210951713,0.7803962528705597,Larry David's a (uhh) curmudgeon and a genius,False,16,16
830KzUc6CbU$_$0,1,1,0.0,0.22983399033546448,0.16369790004760337,0.4896146999430678,0.34668740000932885,0.4896146999430678,0.22983399033546448,"Hi, this is Rhett Reiger from White Caspian Studios on behalf of Expert Village.",False,18,18
830KzUc6CbU$_$13,2,1,0.3333333432674408,0.12509578466415405,0.3116935483486087,0.41663952572201063,0.27166692592938074,0.41663952572201063,0.20823755860328674,"You have to look for many different issues, like pay scale, what do they expect to be paid, or do they not, or will they defer their payment until the end of the shoot, or until the movie makes money.",False,47,41
84140$_$0,2,2,1.3333333730697632,0.35510319471359253,0.24710596580371014,0.29692770589391293,0.45596632830237704,0.45596632830237704,0.9782301783561707,"Hey ExpoTV, I'm Dea, and I generally love sort of these bad teen comedy sort of movies",False,22,22
84140$_$5,0,0,-1.3333333730697632,-1.0694444179534912,0.8955046272066265,0.03960495788502605,0.06489041490834765,0.8955046272066265,0.263888955116272,"You know, to sort of fake a relationship to make those two jealous, Melissa Joan Hart gives him a makeover, and it's all, it all (stutter) feels very like, it's not, it's not, (stutter) it doesn't have the sort of undercurrent of satire that a lot of high school comedies have, that sort of make them funny",True,48,48
89835$_$1,2,2,1.0,0.30883610248565674,0.15244951923217206,0.41843340470151347,0.4291170760663145,0.4291170760663145,0.6911638975143433,"At the same time, Jackie Chan is known for his martial arts special effects action flicks",False,18,18
89835$_$0,1,1,0.0,0.2241712212562561,0.17646304968617246,0.5126930891210066,0.31084386119282087,0.5126930891210066,0.2241712212562561,Chris Tucker is known for his off the wall slapstick comedic performances,False,13,13
89835$_$4,0,0,-2.6666667461395264,-0.3066561818122864,0.7007794289175928,0.1576964856140148,0.14152408546839237,0.7007794289175928,2.36001056432724,"(umm) {clears throat} The acting in this one is not really acting so much as one person fights and beats the crap out of others, (umm) the other star of the movie makes loud-mouth, (uhh) off-color remarks through the entire thing",True,48,48
89835$_$7,0,0,-2.3333332538604736,-1.754715919494629,0.927376676228254,0.030272797414070667,0.04235052635767549,0.927376676228254,0.5786173343658447,"(uhh) There are a few (uhh) good moments in there, (umm) however I really didn't, (uhh) really didn't enjoy the film all that much",False,41,41
8eaYvALnJ0o$_$1,2,2,2.0,0.9861328601837158,0.07756332046693987,0.13768435380516045,0.7847523257278997,0.7847523257278997,1.0138671398162842,"It's available in a wide range of patterns, a wide range of grades, a wide range of thicknesses.",False,24,24
8eaYvALnJ0o$_$0,2,2,1.6666666269302368,1.2125451564788818,0.06615139980662732,0.1044944880322831,0.8293541121610896,0.8293541121610896,0.454121470451355,One of the great advantages a cedar siding is its great versatility.,False,14,14
8x_nCOh6Wmc$_$6,2,2,1.0,0.9607336521148682,0.09275629545013142,0.1446249109972621,0.7626187935526065,0.7626187935526065,0.039266347885131836,"And if you follow this, you won't have to be practicing a whole lot, just a couple of times to work out the bugs, work out the kinks, and you'll be ready to give a great speech.",False,47,47
96642$_$1,1,0,0.0,-1.210262656211853,0.8965880463296493,0.05181865645079318,0.051593297219557535,0.8965880463296493,1.210262656211853,"xxx I am reviewing today is the movie Team America World Police, specifically this is the censored and unrated version",False,25,25
96642$_$3,2,1,0.6666666865348816,0.319548100233078,0.1265035513564935,0.4566850017331184,0.4168114469103882,0.4566850017331184,0.3471185863018036,"(uhh) They were the mind behind South Park, a very popular television show",False,17,3
96642$_$2,1,1,0.0,0.14626628160476685,0.1662435536515338,0.5765679951662156,0.25718845118225064,0.5765679951662156,0.14626628160476685,(umm) The team who made this is the team (uhh) xxx parker,False,18,18
96642$_$4,0,0,-2.0,-1.7010571956634521,0.9308460490019853,0.029433914812189117,0.03972003618582557,0.9308460490019853,0.29894280433654785,"And also (umm) the movie xxx, not so good but (umm) I guess they should really stick to TV because this isn't that good of a movie",False,35,34
99501$_$10,0,2,-1.6666666269302368,0.546910285949707,0.2520040430249073,0.19592639081444924,0.5520695661606434,0.5520695661606434,2.213576912879944,"(uhh) The special effects are nice, but not enough to warrant any kind of purchase or rental",False,21,21
99501$_$13,0,0,-1.6666666269302368,-1.3244144916534424,0.9197163831819932,0.029316563933071083,0.05096705288493566,0.9197163831819932,0.34225213527679443,"It's, it's not as bad as, as (stutter) a one but like I said there's very, very little here to reclaim it and make it valuable",False,38,38
99501$_$1,1,1,0.0,0.24518439173698425,0.14609484486922394,0.47664673170848676,0.3772584234222893,0.47664673170848676,0.24518439173698425,Today I'm going to be reviewing the two disc special edition of The Hulk widescreen,False,18,18
99501$_$0,2,1,0.3333333432674408,0.15596774220466614,0.14501675055313523,0.6059494504498036,0.2490337989970611,0.6059494504498036,0.17736560106277466,Hey,False,1,1
99501$_$5,0,0,-0.3333333432674408,-0.5291364789009094,0.7862467092671599,0.09650384055343902,0.117249450179401,0.7862467092671599,0.19580313563346863,The movie kind of glosses over a lot of the (uhh) (stutter) a lot of the things that you could say with a story like that in favor of just pure action,False,39,39
99501$_$7,0,2,-1.0,0.7411173582077026,0.10237866872887076,0.19883534922023338,0.6987859820508958,0.6987859820508958,1.7411173582077026,"I think you could have done a little bit more with this movie, with the subject matter",False,18,18
9QI-9w_VdB4$_$0,2,2,0.3333333432674408,0.47675877809524536,0.13232481173815075,0.315887056569539,0.5517881316923102,0.5517881316923102,0.14342543482780457,"Now, something else you want to be aware of is evaluating each particular situation, every time you're in it.",False,24,24
AG5EY8ZaFj4$_$3,2,1,0.3333333432674408,0.277224600315094,0.14832817504470844,0.443675091124541,0.40799673383075047,0.443675091124541,0.0561087429523468,I'm a photographer and digital retouching artist here in New York City.,False,17,17
AG5EY8ZaFj4$_$15,2,1,0.3333333432674408,0.2637692093849182,0.1605296196187789,0.43912178926804313,0.40034859111317805,0.43912178926804313,0.06956413388252258,"Now, use your move tool to move around the marquee until you get just the part of the picture that you want.",False,26,26
Arh2TKRi_mg$_$15,2,2,1.0,0.7366292476654053,0.0833888754862988,0.1979877895526642,0.718623334961037,0.718623334961037,0.2633707523345947,So provide the space in your booth where you can be comfortable and talk about the features and benefits of your product.,False,23,23
Arh2TKRi_mg$_$14,2,2,1.3333333730697632,0.8320708870887756,0.07885450521267517,0.1665984618772624,0.7545470329100624,0.7545470329100624,0.5012624859809875,Only face to face can you distinguish your product and make connections that could become fruitful relationships down the road.,False,22,22
Arh2TKRi_mg$_$16,2,2,0.6666666865348816,0.3409631848335266,0.1611847280830154,0.37777782289621087,0.4610374490207737,0.4610374490207737,0.325703501701355,"Remember, those guys with the checkbooks still like to do business across the table or at the bar, not everything is best sold on the world wide web.",False,32,32
Arh2TKRi_mg$_$19,2,2,0.3333333432674408,0.4916187524795532,0.12845023031296554,0.30502306977025784,0.5665266999167765,0.5665266999167765,0.15828540921211243,Unless you closed the deal and came back with a signed contract what you really have is a warm lead.,False,21,21
Arh2TKRi_mg$_$32,2,2,2.0,1.3480241298675537,0.06412012405354807,0.08336681653808428,0.8525130594083677,0.8525130594083677,0.6519758701324463,"Good luck, and good business, I'm Peggy Collins, and that's how to make your next trade show a huge success.",False,28,28
Arh2TKRi_mg$_$28,0,0,-0.6666666865348816,-0.3905946910381317,0.7566386488664483,0.10794167612390462,0.13541967500964722,0.7566386488664483,0.2760719954967499,"Rule number four, don't try this with a bad product or service.",False,16,16
Arh2TKRi_mg$_$3,2,2,0.6666666865348816,0.4465368986129761,0.1489573080258429,0.31839018595858,0.5326525060155771,0.5326525060155771,0.22012978792190552,"I'm a firm believer in top down selling, and the people who either write the checks or tell other people to write the checks attend the big shows.",False,32,32
AxNy9TeTLq8$_$0,2,2,1.3333333730697632,1.1142187118530273,0.06948618929310495,0.10926959377729882,0.8212442169295963,0.8212442169295963,0.21911466121673584,"CHUCK DAVIS: Advertising, when used correctly, is content, and it helps lead people to make good business decisions, find great conversions, and there's great data on all of this.",False,38,38
BSKAHXFYF_I$_$1,2,1,0.3333333432674408,0.1914733648300171,0.19281111007084625,0.5154906586096095,0.2916982313195442,0.5154906586096095,0.1418599784374237,But did you know that businesses also have an unofficial organization chart?,False,13,13
BSKAHXFYF_I$_$3,2,2,0.6666666865348816,0.3563547134399414,0.13001457266092703,0.3526807945370972,0.5173046328019757,0.5173046328019757,0.3103119730949402,"Here's what I mean, every company's unofficial org chart is comprised of just three types of employees; Finders, Minders and Grinders.",False,32,2
BSKAHXFYF_I$_$7,2,1,0.3333333432674408,0.19908368587493896,0.15863589346634074,0.5097179565273694,0.33164615000628983,0.5097179565273694,0.13424965739250183,Grinders are the employees that do the actual work of the company.,False,14,3
BSKAHXFYF_I$_$8,2,1,0.3333333432674408,0.22930777072906494,0.21543523106146711,0.46631779163863474,0.31824697729989815,0.46631779163863474,0.10402557253837585,They're the ones who build and ship the products or deliver the services.,False,16,16
Baz0VVQ-E9E$_$10,0,0,-0.3333333432674408,-0.6813940405845642,0.8196383465376028,0.07451314916389308,0.10584850429850415,0.8196383465376028,0.3480606973171234,Someone’s going to make a bad choice,False,9,9
Baz0VVQ-E9E$_$1,1,1,0.0,0.19823187589645386,0.21333096001225177,0.4652669589514202,0.321402081036328,0.4652669589514202,0.19823187589645386,"In 1774, America had always been the possession of Great Britain",False,12,12
Baz0VVQ-E9E$_$5,0,0,-0.6666666865348816,-0.4024730920791626,0.7370745250366679,0.12731200779427995,0.13561346716905218,0.7370745250366679,0.264193594455719,"In 1918, women could not vote",False,7,7
Baz0VVQ-E9E$_$7,2,2,0.6666666865348816,0.9099714756011963,0.1123041169719445,0.1485280004264741,0.7391678826015814,0.7391678826015814,0.2433047890663147,"We fundamentally changed those things and we became a better, smarter, stronger nation because of it",False,18,18
CJGuudyvA0Y$_$4,0,2,-0.6666666865348816,0.5035152435302734,0.1957392491229591,0.2612294187082623,0.5430313321687786,0.5430313321687786,1.170181930065155,Don't end up in this situation track all of your human resources and make sure everyone who works for you is under contract from the beginning and keep it all organized and loaded in IncMind.,False,39,22
CPjbogfLHR4$_$2,1,2,0.0,0.3712243437767029,0.23976480413215653,0.2994764145255461,0.46075878134229736,0.46075878134229736,0.3712243437767029,"Fuels, prescription writing, and treating the forest really to prevent these catastrophic fires.",False,16,16
CPjbogfLHR4$_$5,2,2,2.0,0.37544041872024536,0.12896094958853993,0.3800067527888925,0.49103229762256745,0.49103229762256745,1.6245595812797546,While a student at the NAU School of Forestry I heard about the Hooper Sustainability Award which is a grant for either research study or community sustainability.,False,29,29
DdUJojoFU_c$_$11,2,2,0.6666666865348816,0.5701161623001099,0.13106717238753207,0.252262953964011,0.6166698736484569,0.6166698736484569,0.09655052423477173,Management expects throughput to achieve 300 tonnes per day by the end of the year as both main veins contribute to production.,False,24,24
DdUJojoFU_c$_$15,2,2,0.3333333432674408,0.5139509439468384,0.10301425552603606,0.28012485226654277,0.6168608922074211,0.6168608922074211,0.18061760067939758,Their branches are listed on their website at www.jenningscapital.com.,False,16,16
DdUJojoFU_c$_$14,1,2,0.0,1.1137422323226929,0.06792725351977164,0.11354042494962921,0.8185323215305992,0.8185323215305992,1.1137422323226929,"For more information about Jennings Capital or to obtain a copy of their research report, contact your nearest Jennings Capital office.",False,23,23
DdUJojoFU_c$_$17,2,1,0.3333333432674408,0.156033456325531,0.2806722601635872,0.4224825231234211,0.29684521671299163,0.4224825231234211,0.1772998869419098,This video is for information purposes only and it is not a recommendation to buy or sell any securities.,False,20,14
DdUJojoFU_c$_$16,2,2,1.0,1.2276151180267334,0.0630079730502681,0.09595290906354365,0.8410391178861883,0.8410391178861883,0.2276151180267334,"I'm Samantha Deutscher for InvestmentPitch.com For more video news, and to view our disclaimer, be sure to visit our website www.investmentpitch.com.",False,39,39
DdUJojoFU_c$_$2,2,2,0.3333333432674408,0.6983585953712463,0.1141232639159909,0.19236440579503764,0.6935123302889715,0.6935123302889715,0.36502525210380554,"The company, which is focused in Mexico, has the producing Rosario project, two advanced-stage projects, the San Filipe and Gavilanes, and an early-stage exploration project, El Gachi.",False,44,44
DdUJojoFU_c$_$6,2,2,0.6666666865348816,0.44515347480773926,0.13526453362885182,0.31488917118544546,0.5498462951857028,0.5498462951857028,0.22151321172714233,"(map in release) Of the 11 drill holes reported, hole SCVT-02 reported 11.8 metres of 116 grams per tonne silver equivalent.",False,32,32
DdUJojoFU_c$_$8,2,2,1.0,0.39775532484054565,0.12738839327130277,0.3318339396732753,0.540777667055422,0.540777667055422,0.6022446751594543,Drilling has traced the strike at transversales to 200 metres and a depth of 240 metres and it remains open along strike and at depth.,False,28,28
DlbYiwOnTyk$_$1,0,1,-0.3333333432674408,0.13370895385742188,0.21455781054174775,0.5322334321151234,0.2532087573431288,0.5322334321151234,0.46704229712486267,I attended Alan's course around late July but only got time to build the website around October.,False,20,20
E8MuzHUhUHk$_$15,2,2,1.6666666269302368,1.2810319662094116,0.05891243827651045,0.0940227806441185,0.847064781079371,0.847064781079371,0.3856346607208252,Thank you for listening from my tips  for professional buyers for the NY NOW Market.,False,16,16
E8MuzHUhUHk$_$14,2,2,0.6666666865348816,1.1154499053955078,0.07479543156906296,0.11755271966362267,0.8076518487673144,0.8076518487673144,0.4487832188606262,You may even get in a quick workout so you are prepared for the long day ahead.,False,18,18
E8MuzHUhUHk$_$16,2,2,2.0,1.2147328853607178,0.06615462439402772,0.09714216117076906,0.8367032144352032,0.8367032144352032,0.7852671146392822,And after the trade show be sure  to visit Bonagora.com to learn how to enhance your  professional buying experience in between the trade show seasons.,False,30,30
E8MuzHUhUHk$_$2,1,2,0.0,0.4339359998703003,0.13591003524924464,0.32532782012303285,0.5387621446277224,0.5387621446277224,0.4339359998703003,"So Handmade opens on Saturday  and closes on Tuesday, but Home, Gift and New  all open on Sunday and close on Wednesday.",False,26,26
E8MuzHUhUHk$_$9,2,2,0.3333333432674408,0.2899169921875,0.2826423655045038,0.299876029061326,0.41748160543417023,0.41748160543417023,0.043416351079940796,"If you go to the show looking to add only your most profitable and best-selling categories, it would avoid impulse buying.",False,25,25
EEjCkc82oyk$_$7,0,0,-1.0,-0.01870085299015045,0.46100080211082506,0.31824719764382353,0.2207520002453514,0.46100080211082506,0.9812991470098495,They don't want to have to explain a bad night when they're filling out a job application.,False,22,22
EEjCkc82oyk$_$9,1,0,0.0,0.0663260966539383,0.4588324586139495,0.27001517875641345,0.271152362629637,0.4588324586139495,0.0663260966539383,So we can keep their record clean so it doesn't come back to haunt them in the future.,False,21,15
EQxkXiWAm08$_$8,2,1,0.3333333432674408,0.16934877634048462,0.21524080592800976,0.4973920190826185,0.2873671749893716,0.4973920190826185,0.16398456692695618,A real estate attorney needs to be involved in writing the contract.,False,13,13
ET1cU5_A2YM$_$1,0,0,-2.3333332538604736,-0.5394266247749329,0.8078147566452791,0.06121287341495696,0.13097236993976388,0.8078147566452791,1.7939066290855408,No country on earth would remain passive in the face of hundreds of rockets fired on its cities and Israel is no exception.,False,24,24
ET1cU5_A2YM$_$3,1,2,0.0,0.3721292018890381,0.3877138073380446,0.14616881904346196,0.46611737361849354,0.46611737361849354,0.3721292018890381,We will continue to protect our civilians against Hamas attacks on them.,False,13,13
ET1cU5_A2YM$_$6,0,0,-2.0,-0.17403066158294678,0.6590450028045669,0.15427316472263947,0.18668183247279369,0.6590450028045669,1.8259693384170532,"Hamas is thus committing a double war crime: It targets Israeli civilians, while hiding behind Palestinian civilians.",False,20,20
EmmuWoCUgXs$_$22,0,1,-0.6666666865348816,0.1664614975452423,0.17353168505980393,0.5365705016806726,0.2898978132595235,0.5365705016806726,0.8331281840801239,So those are just some ways that I would start a small photography business.,False,15,15
EmmuWoCUgXs$_$7,0,0,-0.6666666865348816,-0.6494054198265076,0.8199090430311313,0.049610775623177256,0.13048018134569134,0.8199090430311313,0.017261266708374023,"Where as they started out doing something they love and ended up actually hating it and just doing it for money, and in the end, I think sometimes that really shows.",False,34,34
Es9MkKsMsjU$_$10,0,0,-1.3333333730697632,0.09583242237567902,0.3662313388592136,0.35148245022042945,0.2822862109203569,0.3662313388592136,1.4291657954454422,like what should be the determining factor in whether or not someone is or is not my friend?,False,19,19
Es9MkKsMsjU$_$12,0,0,-1.6666666269302368,-0.9231832027435303,0.8691731152750953,0.04071282451944888,0.09011406020545583,0.8691731152750953,0.7434834241867065,Because apparently not being friends with Craig because he's voting for people who are running their entire campaigns off the promises of committing war crimes is too superficial of a reason for you.,False,36,36
