样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
286943$_$5,Negative,-0.9517243504524231,0.8390092849731445,0.8390092849731445,0.04636518284678459,0.11462554335594177,Negative,-1.3333333730697632,False,0.3816090226173401,0.0,0.0,0.0,"This movie (umm) if you saw previews for it it looks kind of funny, but this movie actually wasn't very funny"
29751$_$10,Neutral,0.0,0.518322765827179,0.2921391725540161,0.518322765827179,0.18953804671764374,Neutral,0.0,False,0.0,0.0,0.0,0.0,"So if that gives you any indication of where this movie is going, (umm) if that doesn't I don't know what will"
29751$_$1,Neutral,0.0,0.6597742438316345,0.05888599157333374,0.6597742438316345,0.2813397943973541,Neutral,0.0,False,0.0,0.0,0.0,0.0,This is a story of a bunch of college students who go to an island for (umm) a treasure hunt
29751$_$9,Neutral,0.0,0.5371933579444885,0.31169429421424866,0.5371933579444885,0.15111230313777924,Neutral,0.0,False,0.0,0.0,0.0,0.0,(umm) I I (stutter) have to mention that on the back of the dvd it actually says evil has gone wack
2BuFtglEcaY$_$11,Positive,1.1278966665267944,0.8663275837898254,0.03187684714794159,0.10179558396339417,0.8663275837898254,Positive,2.3333332538604736,False,1.2054365873336792,0.0,0.0,0.4285714285714286,"This event has once again been seamlessly executed, serving as a needed antithesis to the current presidential campaign"
2BuFtglEcaY$_$6,Positive,0.8543074727058411,0.7702265381813049,0.02835053950548172,0.20142285525798798,0.7702265381813049,Positive,1.0,False,0.14569252729415894,0.0,0.0,0.0,I'm hoping we're going to continue that in the future
2ItiGjefTRA$_$3,Negative,-0.12156111747026443,0.4527336657047272,0.4527336657047272,0.3528035879135132,0.19446273148059845,Neutral,0.0,True,0.12156111747026443,0.0,0.0,0.0,"The test we're using costs forty dollars, at a local pharmacy and there's no need to pay eighty dollars for two, when you could have done it with one."
2ItiGjefTRA$_$4,Negative,-0.6891441941261292,0.7332671284675598,0.7332671284675598,0.18283593654632568,0.0838969349861145,Negative,-0.6666666865348816,False,0.02247750759124756,0.0,0.0,0.0,"The test can only be used on urine, you're not going to be able to test blood or saliva or any other bodily fluids, so there's really no point in using anything but urine."
2W-U94hXuK0$_$3,Negative,-0.8250229954719543,0.7904228568077087,0.7904228568077087,0.12750549614429474,0.08207165449857712,Negative,-3.0,False,2.1749770641326904,0.0,0.0,0.0,"Or I see what happened in the Rwandan genocide, with the slamming of babies against the walls of churches, you know, of families seeing their own children killed in front of their eyes, and other loved ones."
2W-U94hXuK0$_$4,Negative,-0.712836742401123,0.7983711361885071,0.7983711361885071,0.11721370369195938,0.08441516757011414,Negative,-2.0,False,1.287163257598877,0.0,0.0,0.0,And I see the brutality and the animus in the eyes of the people doing those crimes.
2fbBrB1nJEQ$_$0,Positive,1.1516164541244507,0.8356303572654724,0.061385344713926315,0.10298428684473038,0.8356303572654724,Positive,2.0,False,0.8483835458755493,0.0,0.0,0.7857142857142857,"We are now inside the main auditorium, where family and friends will witness the entire event - what a fanatic view their are treated too today"
2m58ShI1QSI$_$2,Positive,0.6438117027282715,0.6278007626533508,0.041797902435064316,0.33040130138397217,0.6278007626533508,Positive,0.3333333432674408,False,0.3104783594608307,0.0,0.0,0.0,"That brings us to tonight, the Universal Design Grand Challenge"
2vsgDSlJ9pU$_$0,Neutral,0.0,0.4855627119541168,0.04978494718670845,0.4855627119541168,0.46465229988098145,Neutral,0.0,False,0.0,0.0,0.0,0.0,I'm Don Varney of Varney Speaks and on behalf of Expert Village.
2vsgDSlJ9pU$_$13,Positive,0.9251129031181335,0.7938295006752014,0.0772876963019371,0.1288827508687973,0.7938295006752014,Positive,0.6666666865348816,False,0.25844621658325195,0.0,0.0,0.0,"Get a special phone, special email, get your family aware of what's going on, take the entry level job if that's what it takes, and just have yourself a great interview processing."
2ze94yo2aPo$_$0,Positive,1.0030375719070435,0.8397882580757141,0.025959588587284088,0.1342521458864212,0.8397882580757141,Positive,2.0,False,0.9969624280929565,0.0,0.0,0.0,"For over 10 years HOCK international has offered high-quality CIA study materials in English, and now in partnership with Al-Joman Consultancy in Amman, Jordan, (Sarh Al-Joman Training) we are pleased to offer our high-quality CIA Textbooks in Arabic."
2ze94yo2aPo$_$5,Positive,0.48303866386413574,0.5398895144462585,0.05083640292286873,0.4092741012573242,0.5398895144462585,Positive,1.0,False,0.5169613361358643,0.0,0.0,0.0,"Shipping is free to all Arabic-speaking countries, and orders are fulfilled from Amman for delivery in just a few days."
35694$_$10,Neutral,0.0,0.5272295475006104,0.2584514319896698,0.5272295475006104,0.21431903541088104,Neutral,0.0,False,0.0,0.0,0.0,0.0,I'm pretty sure
35694$_$17,Negative,-0.8977774977684021,0.7857308387756348,0.7857308387756348,0.07107705622911453,0.1431921124458313,Negative,-1.6666666269302368,False,0.7688891291618347,0.0,0.0,0.0,"Not a whole lot, but it has like how they created you know, some of the (umm) some of the character, you know, CGI stuff, and everything like that, and how they destroyed a lot of the buildings and stuff like that, but I mean, the movie kind of just isn't that great, so I mean you probably don't wanna pick this DVD up because (umm) the movie's not that great, so you won't be that interested in the special features, so (umm) I'd skip over this one and (uhh) look for another one"
3At-BKm9eYk$_$5,Negative,-0.5281277298927307,0.7351433634757996,0.7351433634757996,0.051437024027109146,0.213419571518898,Negative,-0.3333333432674408,False,0.19479438662528992,0.0,0.0,0.25,"Maybe I can say it was one of the worst days in my life, but it changed to one of the best days in my life later"
3HyAaqre_Fk$_$2,Positive,0.7843697667121887,0.7296881675720215,0.09696074575185776,0.17335109412670135,0.7296881675720215,Positive,1.0,False,0.21563023328781128,0.0,0.0,0.0,"The one thing that really stands out is no matter which conference I attend, there seems to be very close to a consensus on many issues."
3HyAaqre_Fk$_$6,Positive,1.1877976655960083,0.8924198150634766,0.0454125702381134,0.06216752901673317,0.8924198150634766,Positive,1.3333333730697632,False,0.14553570747375488,0.0,0.0,0.0,"I also had a chance to watch some kids yesterday, especially I think some of the young speakers from Malawi, really made an impact."
3OYY5Tsz_2k$_$7,Neutral,0.0,0.6027401089668274,0.05774993821978569,0.6027401089668274,0.3395099639892578,Neutral,0.0,False,0.0,0.0,0.0,0.0,Now the cable box will come with the coax out that will go straight out of the coax box.
3REPHw7oLWo$_$13,Positive,1.0222268104553223,0.8453474044799805,0.05557854101061821,0.09907402843236923,0.8453474044799805,Positive,0.3333333432674408,False,0.6888934373855591,0.0,0.0,0.0,"And so our ability to really blunt that, to get in the middle of that down at that very local level, in the store by store basis, were really critical for not just the retailer success, but everyone who puts stuff on a retail shelf."
3wHE78v9zr4$_$24,Positive,0.6986352801322937,0.7217581868171692,0.06609218567609787,0.21214957535266876,0.7217581868171692,Positive,1.3333333730697632,False,0.6346980929374695,0.0,0.0,0.0,"We believe that the right to read, the right to information is a fundamental right and by ratifying Marrakesh we will secure a major victory in our right to read campaign"
3wHE78v9zr4$_$7,Positive,0.5234158635139465,0.5682774186134338,0.05118180811405182,0.38054075837135315,0.5682774186134338,Positive,1.6666666269302368,False,1.1432507038116455,0.0,0.0,0.0,I'm Rose Sloan and this year we are advocating for the Transitioning to Integrated and Meaningful Employment Act or the TIME Act
3wHE78v9zr4$_$9,Positive,0.753764808177948,0.7229029536247253,0.06871110945940018,0.20838601887226105,0.7229029536247253,Positive,0.3333333432674408,False,0.4204314649105072,0.0,0.0,0.0,"We want them to transition their business model to ensure that all people with disabilities, especially those being paid subminimum wages have the opportunity to transition into integrated and meaningful employment that they strive for"
3wHE78v9zr4$_$12,Neutral,0.0,0.43091168999671936,0.3321917951107025,0.43091168999671936,0.23689647018909454,Positive,1.0,True,1.0,0.0,0.0,0.0,It's time for people with disabilities to receive fair wages
41381$_$7,Neutral,0.0,0.6082491874694824,0.21618147194385529,0.6082491874694824,0.17556937038898468,Neutral,0.0,False,0.0,0.0,0.0,0.0,"It it (stutter) is a thriller (umm) he wants this woman, the woman is you know not interested in the guy so he finds a (uhh), I won't tell the story but he gets possession of this girl and then tries to take care and win her heart over, but (uhh) the story's (uhh) related to that"
41381$_$8,Positive,0.28825151920318604,0.4472508430480957,0.20921535789966583,0.34353384375572205,0.4472508430480957,Positive,1.0,False,0.711748480796814,0.0,0.0,0.0,"Watch this movie (umm) one time see, not bad"
424SXFTCFsA$_$3,Positive,1.218575119972229,0.8907508850097656,0.03142063319683075,0.07782852649688721,0.8907508850097656,Positive,1.3333333730697632,False,0.11475825309753418,0.0,0.0,0.0,"Angel investors, venture capitalists, accelerators, and incubators all provide different opportunities to get the resources that you need."
424SXFTCFsA$_$2,Positive,0.38525524735450745,0.464331716299057,0.10643921047449112,0.4292290508747101,0.464331716299057,Positive,1.3333333730697632,False,0.9480781555175781,0.0,0.0,0.0,"Spending on your business, you might want to start seeking investment."
424SXFTCFsA$_$4,Positive,0.9682714939117432,0.8160399794578552,0.026411810889840126,0.1575482189655304,0.8160399794578552,Positive,2.0,False,1.0317285060882568,0.0,0.0,0.0,"Let's look into who these investors are, and how they can help your business."
46495$_$9,Negative,-1.3989752531051636,0.8956038951873779,0.8956038951873779,0.04552411660552025,0.05887197330594063,Negative,-2.0,False,0.6010247468948364,0.0,0.0,0.0,"It just, by the time you get to the end of the movie it felt like a waste of time to have watched any of it"
46615$_$1,Neutral,0.0,0.4623930752277374,0.3542437255382538,0.4623930752277374,0.1833631992340088,Negative,-1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.375,"Starring (uhh) Charlie Sheen (umm) I guess now he's trying to take himself seriously since the box says, Charles Sheen, but (uhh) this is not a movie I would pick if I was Charles Sheen to launch my serious movie career"
4EDblUpJieU$_$7,Positive,1.123087763786316,0.8574342131614685,0.050262048840522766,0.09230371564626694,0.8574342131614685,Positive,1.3333333730697632,False,0.21024560928344727,0.0,0.0,0.0,"Send us your detailing question through the form below, and if you don't get a reply in one business day, we will give you a 5% discount."
53609$_$10,Negative,-1.520580768585205,0.9097692370414734,0.9097692370414734,0.04979744926095009,0.040433406829833984,Negative,-2.0,False,0.4794192314147949,0.0,0.0,1.0,I knew it was going to be bad
53609$_$13,Negative,-1.464462399482727,0.9099375605583191,0.9099375605583191,0.046437591314315796,0.043624844402074814,Negative,-2.0,False,0.535537600517273,0.0,0.0,0.5833333333333333,"(umm) It was still pretty bad, you know? Most of the people in the movie I didn't know"
53609$_$3,Negative,-0.5034895539283752,0.5422434210777283,0.5422434210777283,0.33279648423194885,0.12496008723974228,Neutral,0.0,True,0.5034895539283752,0.0,0.0,0.9,"You know, it's the hills have eyes, the first the one the family gets trapped, stays in the hills, (umm) which used to be, they used to test nuclear weapons there"
53609$_$7,Negative,-1.236807107925415,0.8632547855377197,0.8632547855377197,0.07776374369859695,0.05898148939013481,Negative,-1.6666666269302368,False,0.4298595190048218,0.0,0.0,0.5,So if you saw The Hills Have Eyes One you're probably thinking why not add soldiers? But (umm) it was it was a bad movie
53766$_$4,Positive,0.7040160298347473,0.745659351348877,0.05786498263478279,0.19647562503814697,0.745659351348877,Positive,2.3333332538604736,False,1.629317283630371,0.0,0.0,0.0,"(uhh) spanning thirty years of their career of such a phenomenal band (uhh) that, that (stutter) really is more influential to rock (uhh) and than than (stutter) so many other bands out there, I mean there are still going today"
53766$_$9,Positive,0.9422828555107117,0.8160092830657959,0.049198076128959656,0.13479261100292206,0.8160092830657959,Positive,2.0,False,1.0577170848846436,0.0,0.0,0.0,"I definitely pick it up if you are a fan, if you just are a kid today and want to know what a great rock band out there is still living and, and working and breathing sounds like you know, pick it up and check it out"
56989$_$12,Negative,-0.7688810229301453,0.7984516620635986,0.7984516620635986,0.08143611997365952,0.12011218070983887,Negative,-0.6666666865348816,False,0.10221433639526367,0.0,0.0,0.0,"(umm) Eva Mendes can't really act well, but she is extremely easy on the eyes"
56989$_$5,Negative,-1.504804015159607,0.8980965614318848,0.8980965614318848,0.04561030864715576,0.05629316344857216,Negative,-2.3333332538604736,False,0.8285292387008667,0.0,0.0,0.0,(uhh) The story was really boring
56989$_$9,Positive,0.9044587016105652,0.7692241072654724,0.045457422733306885,0.1853184700012207,0.7692241072654724,Positive,1.0,False,0.09554129838943481,0.0,0.0,0.0,It was cool to see that
59673$_$4,Negative,-0.49735257029533386,0.5854059457778931,0.5854059457778931,0.2564378082752228,0.15815621614456177,Positive,1.0,True,1.4973526000976562,0.0,0.0,0.0,And I always like it had been a movie in the back of my head that I'd been wanting to rent or buy for a long time
59673$_$6,Negative,-0.801389217376709,0.6401669979095459,0.6401669979095459,0.2755711078643799,0.08426191657781601,Negative,-0.3333333432674408,False,0.4680558741092682,0.0,0.0,0.0,It's like an old stool like (umm) you know like a murder theme mystery in someone's house
5eY4S1F62Z4$_$13,Negative,-0.2718035876750946,0.6274468898773193,0.6274468898773193,0.20753882825374603,0.16501425206661224,Positive,0.3333333432674408,True,0.6051369309425354,0.0,0.0,0.0,"It�s not uncommon for approved buyers to get their loans denied right before their closing, although it�s getting better than it was just a couple of years ago as credit standards have begun loosening somewhat again"
5eY4S1F62Z4$_$17,Neutral,0.0,0.5545478463172913,0.12477577477693558,0.5545478463172913,0.32067641615867615,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"If you need to sell a property in or near Washington DC, we can help"
5fKPJPFqPho$_$2,Positive,0.4009799063205719,0.5064795017242432,0.05411568656563759,0.43940481543540955,0.5064795017242432,Positive,0.6666666865348816,False,0.2656867802143097,0.0,0.0,0.0,The order you number candidates is important and will impact on which candidates are elected
5lrDS7LluCA$_$4,Positive,1.1831797361373901,0.8287138342857361,0.11529117822647095,0.05599497631192207,0.8287138342857361,Positive,1.0,False,0.18317973613739014,0.0,0.0,0.4285714285714286,It was just a lot of fun
5pxFqJ5hKMU$_$2,Neutral,0.0,0.488933801651001,0.04253377392888069,0.488933801651001,0.46853235363960266,Neutral,0.0,False,0.0,0.0,0.0,0.0,"My name is Adriel Torres, and I'm the owner of Ultimate Credit Today.com."
5vwXp27bCLw$_$16,Neutral,0.0,0.5797223448753357,0.28641101717948914,0.5797223448753357,0.13386665284633636,Neutral,0.0,False,0.0,0.0,0.0,0.0,Who is going to make that decision on who exactly was a speculator or who is going to make the decision on who bought a home that they could not afford.
5xa0Ac2krGs$_$2,Negative,-0.06494888663291931,0.454974502325058,0.454974502325058,0.2927298843860626,0.2522956430912018,Negative,-0.3333333432674408,False,0.2683844566345215,0.0,0.0,0.0,"The major indexes all pulled back today, all down around a half a percent, give or take, as both U.S."
5xa0Ac2krGs$_$7,Neutral,0.0,0.5167540907859802,0.0457603745162487,0.5167540907859802,0.43748557567596436,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"So to find out what those are, check out the link in the description of this video and check back in about an hour for our Stock Market Today video."
61531$_$3,Neutral,0.0,0.5931447148323059,0.07634550333023071,0.5931447148323059,0.3305097818374634,Neutral,0.0,False,0.0,0.0,0.0,0.0,Today I want to talk to you about a DVD
61531$_$9,Positive,0.720320463180542,0.6330240368843079,0.06207583472132683,0.3049001097679138,0.6330240368843079,Positive,2.0,False,1.279679536819458,0.0,0.0,0.0,(umm) It's a classic
63951$_$1,Neutral,0.0,0.5140479207038879,0.11377967149019241,0.5140479207038879,0.37217238545417786,Neutral,0.0,False,0.0,0.0,0.0,0.0,(uhh) What Pathfinder's about is it's about before America was discovered by (stutter) Christopher Columbus it was discovered by vikings
67uKYi7mslE$_$3,Neutral,0.0,0.5595244765281677,0.13598699867725372,0.5595244765281677,0.30448856949806213,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"We want them to know what to expect, try to give them as good an estimate as we can with their insurance"
67uKYi7mslE$_$4,Neutral,0.0,0.57826828956604,0.16385406255722046,0.57826828956604,0.2578776180744171,Neutral,0.0,False,0.0,0.0,0.0,0.0,That can be interesting at times dealing with their insurance companies because they’re sometimes a moving target
69824$_$5,Negative,-0.8409798741340637,0.8397951722145081,0.8397951722145081,0.0379565991461277,0.12224819511175156,Negative,-2.6666667461395264,False,1.8256869316101074,0.0,0.0,0.0,And I hated it and animation was pretty terrible
6EDoVEm16fU$_$13,Positive,1.178642749786377,0.8922678828239441,0.02751505933701992,0.08021700382232666,0.8922678828239441,Positive,1.3333333730697632,False,0.15469062328338623,0.0,0.0,0.0,I've come back after my placement so much more motivated because I know what's out there and what I need to do to get there.
6EDoVEm16fU$_$4,Positive,1.0269466638565063,0.8526952862739563,0.03604557737708092,0.1112591028213501,0.8526952862739563,Positive,1.6666666269302368,False,0.6397199630737305,0.0,0.0,0.0,"What I got from this role was mainly confidence, like the change throughout the year, like when you started, one of the main roles is to go to a meeting every morning where you're talking to the leaders of each Department."
6EDoVEm16fU$_$6,Positive,0.7659094929695129,0.6672182679176331,0.12261911481618881,0.21016259491443634,0.6672182679176331,Positive,1.0,False,0.23409050703048706,0.0,0.0,0.0,"it had increased massively from the start, when you're a bit shy, when you walk in."
6EJHA6IDLNk$_$3,Positive,0.5740899443626404,0.5718093514442444,0.06724175810813904,0.3609488904476166,0.5718093514442444,Positive,0.6666666865348816,False,0.09257674217224121,0.0,0.0,0.0,"Lisa Migliore Black: Well, you know, the first step is, um, has been taken: The task force has been created."
6EJHA6IDLNk$_$4,Positive,0.8161547183990479,0.741746187210083,0.10808082669973373,0.15017296373844147,0.741746187210083,Neutral,0.0,True,0.8161547183990479,0.0,0.0,0.0,"Of course, I asked for it because I think this first step is long overdue, as do many members."
6RFVsOWK1m4$_$7,Negative,-0.9694446921348572,0.8267748951911926,0.8267748951911926,0.11384544521570206,0.05937965586781502,Negative,-0.6666666865348816,False,0.3027780055999756,0.0,0.0,0.0,"For example, the consequence may be that if they continue with the inappropriate comments you'll have to discontinue their treatment."
6RFVsOWK1m4$_$9,Positive,0.9764657616615295,0.8311452865600586,0.03374217450618744,0.13511256873607635,0.8311452865600586,Positive,1.0,False,0.02353423833847046,0.0,0.0,0.0,"If you need to discuss this, please contact me at the College at (416) 591-3828 extension 241."
6brtMLkjjYk$_$0,Positive,0.4776324927806854,0.6061764359474182,0.07391644269227982,0.31990712881088257,0.6061764359474182,Positive,2.0,False,1.5223674774169922,0.0,0.0,0.0,"If you are searching for a good investment option, consider betterment."
6gtfeIqGasE$_$0,Positive,1.2209473848342896,0.8381856083869934,0.07707705348730087,0.08473727852106094,0.8381856083869934,Positive,1.3333333730697632,False,0.11238598823547363,0.0,0.0,0.0,"shook"" is kind of a burnt burnt coral they called it, and I like that it actually is the color that that they say"
6uoM8-9d0zA$_$4,Positive,0.6511728763580322,0.6728187203407288,0.03198167681694031,0.29519960284233093,0.6728187203407288,Positive,0.6666666865348816,False,0.015493810176849365,0.0,0.0,0.0,subsidiary will be one of the first real-time processing systems in the U.S.
79356$_$7,Negative,-1.0294052362442017,0.7821352481842041,0.7821352481842041,0.12684951722621918,0.09101521968841553,Positive,2.6666667461395264,True,3.6960721015930176,0.0,0.0,0.0,"Very long movie but, (stutter) the time flies by, absolutely fantastic"
79356$_$9,Neutral,0.0,0.6285274028778076,0.20174197852611542,0.6285274028778076,0.16973061859607697,Positive,1.0,True,1.0,0.0,0.0,0.0,"(uhh) There's some tense scenes in it, some hunting scenes"
7IxmlIwqigw$_$20,Neutral,0.0,0.5949862599372864,0.09220016002655029,0.5949862599372864,0.31281358003616333,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,So there’s things included in the price of a ticket that we feel should be included.
7IxmlIwqigw$_$16,Positive,0.4112362563610077,0.4995441138744354,0.07813621312379837,0.4223197400569916,0.4995441138744354,Positive,0.6666666865348816,False,0.2554304301738739,0.0,0.0,0.0,"So we already still have free drinks onboard the plane, you know, free soft drinks, free snacks."
7deoh0NoMs4$_$0,Positive,0.9946656227111816,0.8417261242866516,0.030729161575436592,0.12754474580287933,0.8417261242866516,Positive,2.0,False,1.0053343772888184,0.0,0.0,0.0,"Accenture has been positioned in the “Leaders” quadrant of Gartner, Inc.’s recently published “Magic Quadrant for Business Operations Consulting, Worldwide."
7f3ndBCx_JE$_$19,Positive,1.198975682258606,0.8992504477500916,0.028879845514893532,0.07186970859766006,0.8992504477500916,Positive,2.0,False,0.801024317741394,0.0,0.0,0.0,"Three body parts, a killer introduction, and a great conclusion, but it all starts with your topic."
7mb8Y2AhXIY$_$6,Positive,0.706683337688446,0.7210530638694763,0.07288205623626709,0.20606489479541779,0.7210530638694763,Positive,2.0,False,1.2933166027069092,0.0,0.0,0.0,I think the other trend I think is important people are trusting their friends and families more than ever to recommend things to them.
83400$_$5,Negative,-0.3469969928264618,0.48208940029144287,0.48208940029144287,0.3937407433986664,0.12416991591453552,Neutral,0.0,True,0.3469969928264618,0.0,0.0,0.0,"They don't really live, it's just survive"
86c2OkQ3_U8$_$22,Positive,0.912569522857666,0.8458530306816101,0.04979367554187775,0.10435334593057632,0.8458530306816101,Positive,2.0,False,1.087430477142334,0.0,0.0,0.0,"African-Americans, and all Americans, have a better life today because of Martin Luther King Jr."
86c2OkQ3_U8$_$3,Positive,0.49688878655433655,0.5626770853996277,0.05899917706847191,0.3783237636089325,0.5626770853996277,Positive,0.6666666865348816,False,0.16977789998054504,0.0,0.0,0.0,Presidents are the only other Americans who are remembered in this way.
88791$_$15,Positive,0.46233126521110535,0.499457985162735,0.04544610157608986,0.4550958573818207,0.499457985162735,Positive,0.3333333432674408,False,0.12899792194366455,0.0,0.0,1.0,(umm) Well any good one
88791$_$1,Neutral,0.0,0.7421824336051941,0.06615842878818512,0.7421824336051941,0.19165916740894318,Negative,-1.0,True,1.0,0.0,0.0,0.5,This is the movie
88791$_$2,Neutral,0.0,0.6514843106269836,0.20659643411636353,0.6514843106269836,0.14191925525665283,Neutral,0.0,False,0.0,0.0,0.0,0.0,Phone Booth
8XZszYrUSCQ$_$0,Positive,1.1169523000717163,0.8351032733917236,0.03515823185443878,0.1297384649515152,0.8351032733917236,Positive,1.0,False,0.11695230007171631,0.0,0.0,0.0,"Hello, my name is Brother Jack Aquilina the president of the Blue Lounge Social Club"
8i7u3fl-hP8$_$0,Positive,0.4978291094303131,0.5224089026451111,0.06821926683187485,0.40937185287475586,0.5224089026451111,Positive,1.3333333730697632,False,0.8355042934417725,0.0,0.0,0.0,"Men men men men, manly men men men"
8lfS97s2AKc$_$0,Negative,-1.309306025505066,0.89308100938797,0.89308100938797,0.05729677900671959,0.04962224140763283,Negative,-1.3333333730697632,False,0.024027347564697266,0.0,0.0,0.0,"Yeah, I'm never going that high again"
8lfS97s2AKc$_$7,Neutral,0.0,0.5634143352508545,0.13365602493286133,0.5634143352508545,0.3029295802116394,Negative,-1.0,True,1.0,0.0,0.0,0.0,"But because I liked hanging out with Madison, I dealt with Jasmine"
8wNr-NQImFg$_$8,Positive,0.593721330165863,0.639530599117279,0.05360085889697075,0.3068685531616211,0.639530599117279,Positive,0.3333333432674408,False,0.26038798689842224,0.0,0.0,0.0,Carson's own story is remarkable
8wQhzezNcUY$_$1,Positive,1.1909750699996948,0.886795699596405,0.033402565866708755,0.0798017606139183,0.886795699596405,Positive,2.0,False,0.8090249300003052,0.0,0.0,0.0,This is Begum Aga Khan and I'm very happy to join you today.
8wQhzezNcUY$_$2,Positive,1.2004880905151367,0.8963235020637512,0.038896966725587845,0.06477949023246765,0.8963235020637512,Positive,1.0,False,0.20048809051513672,0.0,0.0,0.0,Let me tell you what I believe is one of the most important things that all people should be doing in 2009 in order to fight poverty.
91844$_$10,Neutral,0.0,0.5297038555145264,0.26264265179634094,0.5297038555145264,0.2076534628868103,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,And (umm) on the scale of one to ten
91844$_$5,Negative,-0.44434812664985657,0.666316568851471,0.666316568851471,0.1589566469192505,0.17472679913043976,Positive,3.0,True,3.444348096847534,0.0,0.0,0.0,(umm) Bound keeps me in suspense every time I watched it and I've seen it about a million times now
91844$_$7,Negative,-0.4240494966506958,0.7044491767883301,0.7044491767883301,0.09535755962133408,0.20019330084323883,Positive,0.6666666865348816,True,1.0907161235809326,0.0,0.0,0.0,But I've I've (stutter) watched it a lot
91844$_$9,Negative,-0.009999999776482582,0.3728964328765869,0.3728964328765869,0.26732274889945984,0.35978081822395325,Negative,-0.3333333432674408,False,0.32333335280418396,0.0,0.0,0.2954545454545454,"(umm) This isn't going to be a film that you can watch with your children, (umm) it's probably going to be something that you can watch on a date or (umm) with friends"
92291$_$1,Neutral,0.0,0.5912420153617859,0.1552698016166687,0.5912420153617859,0.2534881830215454,Positive,1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,"Anyways, Ice Cube plays this guy named Nick Persons who has just married the woman of his dreams, Suzanne, and (umm) he wants to settle down so he buys a quiet suburban house to escape, you know, the hustle and bustle of, you know, the city life"
92291$_$2,Positive,0.7075660824775696,0.6382001042366028,0.07512343674898148,0.2866764962673187,0.6382001042366028,Neutral,0.0,True,0.7075660824775696,0.0,0.0,0.0,"{clears throat} And (umm) and, you know, to open up space for his new wife and (stutter) kids, Lindsay and Kevin"
92291$_$5,Negative,-0.9638369679450989,0.8457216620445251,0.8457216620445251,0.03833695873618126,0.1159413754940033,Negative,-2.3333332538604736,False,1.3694963455200195,0.0,0.0,0.0,"I just felt like all the jokes were not that funny, (umm) and there were some funny parts but really not, not (stutter) really"
92496$_$0,Negative,-0.2943331301212311,0.4735635817050934,0.4735635817050934,0.38761892914772034,0.13881747424602509,Negative,-2.6666667461395264,False,2.372333526611328,0.0,0.0,0.0,"Hey, (uhh) this is a review of Are We Done Yet which is a (uhh) (uhh) abysmal movie starring (uhh) ice cube"
93iGT5oueTA$_$12,Negative,-1.3823962211608887,0.9170346856117249,0.9170346856117249,0.03825266286730766,0.044712599366903305,Negative,-2.0,False,0.6176037788391113,0.0,0.0,0.0,"And breaking bad, again, I just did not care about all of these men, sorry"
93iGT5oueTA$_$4,Neutral,0.0,0.5718948841094971,0.08417713642120361,0.5718948841094971,0.3439279794692993,Positive,1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,Rory and books in Gilmore Girls
94481$_$2,Negative,-0.40669265389442444,0.47275686264038086,0.47275686264038086,0.3229219317436218,0.2043212205171585,Positive,0.6666666865348816,True,1.0733593702316284,0.0,0.0,0.0,It's epic
94481$_$4,Positive,0.40964463353157043,0.49025416374206543,0.09218651801347733,0.41755929589271545,0.49025416374206543,Positive,2.6666667461395264,False,2.2570221424102783,0.0,0.0,0.0,"(umm) The the (stutter) battles, is, they're perfect"
97ENTofrmNo$_$0,Positive,0.8733610510826111,0.8128674030303955,0.050283532589673996,0.1368490606546402,0.8128674030303955,Positive,1.3333333730697632,False,0.4599723219871521,0.0,0.0,0.0,"Hi, Harrison Ford here, inviting you to join me and Ryan Gosling on the set of the new Blade Runner movie, here in Budapest"
9GzFQBljNIY$_$0,Neutral,0.0,0.6173449158668518,0.19495384395122528,0.6173449158668518,0.1877012997865677,Neutral,0.0,False,0.0,0.0,0.0,0.0,as opposed to pursuing rationality
9PzZSheh10U$_$24,Positive,0.7436425685882568,0.7718216776847839,0.030456235632300377,0.19772209227085114,0.7718216776847839,Positive,2.3333332538604736,False,1.5896906852722168,0.0,0.0,0.0,"Let's build the right strategies or programs to increase customer loyalty, and let's take what our customers are saying and include their feedback"
9PzZSheh10U$_$23,Neutral,0.0,0.4657948911190033,0.11523380130529404,0.4657948911190033,0.41897130012512207,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,A customer-centric organization speaks like this: Our customers are telling us we need to do more of this or less of that
9PzZSheh10U$_$5,Neutral,0.0,0.4917509853839874,0.06499636918306351,0.4917509853839874,0.44325265288352966,Neutral,0.0,False,0.0,0.0,0.0,0.0,"A question that I'm asked very frequently is, ""what is the difference between customer experience, customer service, and customer centricity?"" Let's start off by explaining what customer experience is: customer experience is a collection of events that your customers experience or goes through when doing business with you from beginning to end"
