sample_id,polarity,intensity,p_negative,p_neutral,p_positive,target_class,contrast_class,main_modality,intensity_main_modality,class_baseline,class_margin,intensity_baseline,completeness_error,raw_text,text_mapping,sign_agreement,text_shapley_class,text_share,text_shapley_intensity,text_observed_rows,audio_shapley_class,audio_share,audio_shapley_intensity,audio_observed_rows,vision_shapley_class,vision_share,vision_shapley_intensity,vision_observed_rows,zero_feature_main_modality,baseline_sensitive,text_zero_feature_shapley,audio_zero_feature_shapley,vision_zero_feature_shapley
266791$_$21,Negative,-1.484021782875061,0.9199669674357309,0.03249008500518703,0.04754294755908214,Negative,Positive,text,text,-0.2463803078319281,2.962704302763815,0.16583210229873657,4.440892098500626e-16,"(umm) I don't know if it was teaming up with Mark Wahlberg, who has is notori notoriously (stutter) wooden actor I don't know if that hurt the film, or not, but he also did not get anything out of John Leguizamo or Zooey Deschanel, who are usually pretty fine actors themselves",True,True,3.152298685579961,0.8956386181657876,-1.860621228814125,48,-0.1552627218880226,0.044113614715689094,0.16236169636249542,48,0.21204864690380448,0.06024776711852326,0.04840564727783203,48,,,,,
266791$_$23,Positive,0.33167725801467896,0.16691257893983244,0.3940181017021207,0.4390693193580468,Positive,Neutral,vision,text,1.089895473409628,0.10826045182657074,0.16583210229873657,1.1102230246251565e-16,"As you're watching the movie it looks like they're actually looking at cue cards and reading these words for the first time, that's how the delivery is",True,True,0.07483083090576616,0.06614607114486308,0.24504545331001276,34,-0.44326179173163915,0.39181745888406544,0.010549545288085944,34,-0.6132040607571841,0.5420364699710715,-0.08974984288215637,34,,,,,
266791$_$29,Neutral,0.11763736605644226,0.19367891731559297,0.5858270457709713,0.2204940369134358,Neutral,Positive,text,vision,-1.089895473409628,0.977153951233247,0.16583210229873657,0.0,Obviously CG,True,False,1.3523126278355462,0.644903775737794,0.0450038214524587,3,0.7296728616680762,0.3479733708442224,0.026636910935242966,3,-0.014936064860747417,0.0071228534179834475,-0.11983546862999597,3,,,,,
266791$_$3,Neutral,0.10007557272911072,0.2741935075816219,0.5072150904464864,0.21859140197189175,Neutral,Negative,text,text,-0.8435151655776999,0.6151010659647207,0.16583210229873657,0.0,"Night Shyamalan, who previously directed the good movies Sixth Sense, Unbreakable and Signs",True,False,1.3552880682821202,0.8391039071902052,-0.06988336394230524,19,0.18160064428334874,0.11243499720289453,-0.014782386521498362,19,-0.07827248102304837,0.04846109560690032,0.01890922089417775,19,,,,,
266791$_$5,Negative,-1.041989803314209,0.8913272458069676,0.043614064482924646,0.0650586897101077,Negative,Positive,text,text,-0.2463803078319281,2.6174218581580604,0.16583210229873657,2.220446049250313e-16,"(umm) Unfortunately, this one can't even fit into the not so good movies category (umm) I'll get to that in a little bit",True,True,3.090197630636045,0.7742476548210788,-1.5395733912785845,32,-0.5637120850876138,0.14123781454830506,0.3587931195894877,32,0.3373166204415574,0.08451453063061626,-0.027041633923848472,32,,,,,
266791$_$4,Negative,-0.10749654471874237,0.4906566590812212,0.33907501317294664,0.1702683277458323,Negative,Neutral,vision,text,0.8435151655776999,0.36952325382003015,0.16583210229873657,1.1102230246251565e-16,And the not so good movies The Village and Lady in the Water,True,True,-0.5277301274291804,0.3041077478831426,-0.23183583095669744,13,-0.5769354802468319,0.33246263658746344,0.11462606862187384,13,0.6306736959183425,0.3634296155293939,-0.15611888468265533,13,,,,,
266791$_$6,Neutral,0.15743041038513184,0.21027223460848182,0.5271441256921099,0.26258363969940823,Neutral,Positive,text,text,-1.089895473409628,0.6969043357313038,0.16583210229873657,2.220446049250313e-16,(umm) The movie stars Mark Wahlberg as a science teacher and Zooey Deschanel as his wife (umm) and also stars John Leguizamo as his friend,True,False,1.3473776561151245,0.7540730915809336,-0.11246969054142635,36,0.23871688485704054,0.13360024085284197,0.0820167784889539,36,0.2007052681687666,0.11232666756622438,0.02205122013886769,36,,,,,
266791$_$8,Negative,-0.2061142474412918,0.55893409256007,0.2762223063737635,0.1648436010661665,Negative,Neutral,audio,text,0.8435151655776999,0.7048255644210644,0.16583210229873657,1.1102230246251565e-16,(umm) The cause of this is never fully explained,True,True,-0.062335866672353524,0.05237745673299078,-0.459777267028888,11,-0.602072827425352,0.505889228015929,0.2741786229113738,11,0.52571909294107,0.44173331525108034,-0.18634770562251407,11,,,,,
266791$_$11,Positive,0.3095487356185913,0.292884996839259,0.31298137040318763,0.39413363275755336,Positive,Neutral,audio,text,1.089895473409628,0.2305463519382327,0.16583210229873657,1.1102230246251565e-16,(umm) It was probably a good idea when M,True,True,0.5523130886053718,0.28122201382878054,0.4201387638847033,11,-0.7700646983387491,0.3920948999997484,0.07242913792530696,11,-0.6415975117380178,0.3266830861714711,-0.3488512684901555,11,,,,,
266791$_$14,Negative,0.1939452886581421,0.4515019979784229,0.1817567863845732,0.3667412156370039,Negative,Positive,vision,text,-0.2463803078319281,0.20792333322239887,0.16583210229873657,1.1102230246251565e-16,"(umm) If that sounds exciting to you then maybe you can go check this movie out, but otherwise, don't bother",True,False,-0.5988134795999912,0.3624931213864589,0.3339097698529561,26,0.2591169732458539,0.15685705755796503,-0.13389341036478677,26,0.7940001474084641,0.4806498210555761,-0.17190317312876383,26,,,,,
270254$_$23,Neutral,0.12495434284210205,0.3152069652170196,0.3902982644938835,0.294494770289097,Neutral,Negative,audio,vision,-0.8435151655776999,0.21368177207215366,0.16583210229873657,2.220446049250313e-16,"Wait to rent it if you're really desperate, buy it if you want to",True,False,0.3764704766815158,0.206992003854627,-0.01210976392030716,17,1.0615120979804549,0.5836434193026634,0.08849059045314789,17,-0.380785637012117,0.20936457684270957,-0.11725858598947524,17,,,,,
270254$_$0,Positive,0.418684184551239,0.13059497425557917,0.3616883604872914,0.5077166652571294,Positive,Neutral,vision,vision,1.089895473409628,0.3391405880020212,0.16583210229873657,0.0,"Hey everybody, this is Tom and today I'm going to be reviewing the movie Hancock",True,True,0.0647132224181151,0.06481864286515789,0.2896871988972028,18,0.05909613945788353,0.05919240945043468,0.29089447607596713,18,-0.8745642472836055,0.8759889476844074,-0.3277295927206675,18,,,,,
270254$_$6,Neutral,0.21135488152503967,0.2890882529641298,0.3759431887136995,0.3349685583221706,Neutral,Positive,text,audio,-1.089895473409628,0.11540136646190069,0.16583210229873657,2.220446049250313e-16,"Okay, as you can tell I'm doing this a little bit past the point when Hancock came out, but you see where I'm going with this",True,False,0.8049066334979333,0.6678078020877642,0.005000188946723936,32,0.11061026278780327,0.09177014253152205,0.12479180097579956,32,0.28977994358579195,0.24042205538071382,-0.0842692106962204,29,,,,,
270254$_$8,Negative,-1.7364293336868286,0.9317501583628687,0.029047540529967893,0.03920230110716353,Negative,Positive,text,text,-0.2463803078319281,3.168329261535291,0.16583210229873657,4.440892098500626e-16,"One, no one has ever heard of this, two, I hope nobody will remember this cause this was a bad movie",True,True,3.483968885762585,0.8485609687262622,-2.0642693539460497,24,-0.34551413939159176,0.08415396992461238,0.21462264160315198,24,0.27625482299622595,0.0672850613491254,-0.05261472364266713,24,,,,,
270254$_$11,Neutral,0.27139684557914734,0.15302587471075502,0.46693199276445724,0.38004213252478775,Neutral,Positive,vision,vision,-1.089895473409628,0.20590149965291826,0.16583210229873657,0.0,That is the story of this,True,False,0.49562878192410914,0.2766954416251527,0.12259156256914139,6,-0.24772302969802523,0.13829671641932886,0.33214493840932846,6,1.0478912208364624,0.5850078419555184,-0.3491717576980591,6,,,,,
270254$_$14,Neutral,0.11971309781074524,0.20890091004504716,0.5543379506485642,0.23676113930638867,Neutral,Positive,text,audio,-1.089895473409628,0.8507227380985427,0.16583210229873657,6.938893903907228e-18,Half the time the camera was doing three-sixties,True,False,1.1833418392258988,0.6097757056016974,-0.0566314881046613,10,0.1429088887964891,0.0736409088346265,0.06859571735064188,10,0.6143674834857829,0.31658338556367616,-0.0580832337339719,10,,,,,
270254$_$16,Negative,-0.15595771372318268,0.5371855471904052,0.2972058686960811,0.16560858411351365,Negative,Neutral,audio,text,0.8435151655776999,0.5919185010521963,0.16583210229873657,5.551115123125783e-17,"(uhh) Maybe I was the only one who noticed, who knows",True,True,0.4186068684838532,0.28237057737390675,-0.3867656004925568,15,-0.8670350297561071,0.58485705894498,0.13257156188289324,15,0.19683149674675038,0.13277236368111336,-0.0675957774122556,15,,,,,
272624$_$10,Negative,-1.3500760793685913,0.9168187177749066,0.035747670841699296,0.04743361138339414,Negative,Positive,text,text,-0.2463803078319281,2.961578683849956,0.16583210229873657,2.220446049250313e-16,"(uhh) There's some CGI in, CGI in (stutter) here that isn't very good and (uhh) usually there shouldn't be a problem but (uhh) it just detracts from the experience I think",True,True,3.255254914549813,0.7310465521456067,-1.820997064312299,48,-0.6224552674417155,0.1397874480103713,0.3997559348742167,48,0.5751593445737865,0.12916599984402216,-0.0946670522292455,48,,,,,
272624$_$13,Positive,0.7340219616889954,0.210518935911724,0.1421417359492822,0.6473393281389939,Positive,Negative,text,text,0.2463803078319281,1.1232950150092695,0.16583210229873657,1.1102230246251565e-16,"It's a lot like the other Mummies, if you've seen those and you like them you'll probably want to just see this cause you'll like it too",True,True,1.0998882418270295,0.421411504091472,0.7215805873274803,37,0.6435741141740655,0.2465791751695811,0.2000930979847908,37,-0.8665476488237536,0.33200932073894696,-0.35348382592201233,37,,,,,
272624$_$12,Negative,-0.2651059925556183,0.6876364493788317,0.1584511587905265,0.15391239183064168,Negative,Neutral,text,text,0.8435151655776999,1.4678138822730964,0.16583210229873657,1.1102230246251565e-16,(uhh) There's also just not that much (stutter) stuff in terms of originality,True,True,1.3436713571082293,0.45823918541718295,-0.705307986587286,22,-1.1539751022709903,0.3935460915044093,0.48370993509888643,22,0.4346024618581577,0.14821472307840775,-0.20934004336595535,22,,,,,
272624$_$16,Negative,-0.21751320362091064,0.7001274730914794,0.12650888379884437,0.1733636431096763,Negative,Positive,text,text,-0.2463803078319281,1.3958710511661012,0.16583210229873657,2.220446049250313e-16,"(umm) Unfortunately this one isn't in three D though, so it's not as entertaining but (stutter) I think this is strictly for Mummy fans and people that just want (uhh) some kind of escapist movie to forget about their worries for ninety minutes",True,True,1.763548271482094,0.5149322663186742,-0.6845502679546673,48,-0.8912823271791821,0.26024239658518367,0.48866014430920274,48,0.7699854146951173,0.2248253370961423,-0.18745518227418262,48,,,,,
272624$_$18,Neutral,0.15402626991271973,0.20696933651950555,0.5185884961534832,0.2744421673270112,Neutral,Positive,text,audio,-1.089895473409628,0.636370135292286,0.16583210229873657,3.469446951953614e-18,"(uhh) In this movie they actually go to China and that's the whole dragon thing and that's why Jet Li is in it, in case you were wondering",True,False,1.1920846044379434,0.6905568867437183,-0.10579081128040949,36,0.09383407323533184,0.05435668344565556,0.12431613852580388,36,0.44034693102863876,0.25508642981062624,-0.030331159631411236,36,,,,,
272624$_$2,Neutral,0.25430092215538025,0.1577900503812513,0.45541559480758376,0.386794354811165,Neutral,Positive,vision,audio,-1.089895473409628,0.16331722836195472,0.16583210229873657,2.7755575615628914e-17,"Now (uhh) this is a new movie (uhh) starring (stutter) Brendan Fraser, Jet Li, and Maria Bello and it's the third (uhh) movie in the, The Mummy series",True,False,0.49560768096897656,0.3954697237495034,0.07421433677275975,46,0.0850322713065925,0.06785142792311959,0.1670241927107175,46,0.6725727494960136,0.5366788483273771,-0.1527697096268336,46,,,,,
272624$_$6,Neutral,0.2898761034011841,0.20049426277680843,0.4298589307462686,0.3696468064769229,Neutral,Positive,vision,audio,-1.089895473409628,0.15090911417957253,0.16583210229873657,2.220446049250313e-16,"(umm) This movie as as (stutter) the other ones were is is (stutter) not to be taken too seriously, it's pretty much popcorn entertainment",True,False,0.4173387091236753,0.33634523380876297,0.07821276783943176,35,0.09136676499768664,0.07363509605908704,0.18488003313541412,35,0.7320991134678385,0.5900196701321501,-0.13904879987239838,35,,,,,
272624$_$9,Positive,0.6904937624931335,0.24558996398479885,0.15500673909688592,0.5994032969183152,Positive,Negative,vision,text,0.2463803078319281,0.8922713230476731,0.16583210229873657,1.1102230246251565e-16,"(uhh) The movie has Jet Li in it, which is a nice surprise, but I feel that if they (uhh) could have used him more in it (uhh) it would have been movie if they did",True,True,0.8157263263478363,0.32642718754194683,0.6061242719491322,47,0.7566958754202203,0.30280511791731396,0.24384995301564533,47,-0.9265311865523116,0.37076769454073927,-0.3253125647703806,47,,,,,
272624$_$8,Negative,-0.9602065086364746,0.8908611472436051,0.04343052654346939,0.06570832621292547,Negative,Positive,text,text,-0.2463803078319281,2.606962927842609,0.16583210229873657,2.220446049250313e-16,"(umm) As as (stutter) popcorn entertainment it doesn't really (uhh) (uhh) fail necessarily, but it doesn't do its job as great as say even the first Mummy",True,True,2.990587107460209,0.6904326879260124,-1.4820578110714755,43,-0.7390623919788222,0.17062630697700076,0.49749094123641646,43,0.6018185201931505,0.13894100509698687,-0.14147174110015232,43,,,,,
273539$_$3,Negative,-0.4019642174243927,0.7780720243671505,0.06923525892722686,0.15269271670562268,Negative,Positive,text,text,-0.2463803078319281,1.6283915818680725,0.16583210229873657,4.440892098500626e-16,(umm) xxx seen this with a few of my friends and I was much more soft having done so (umm) this film has little substance,True,True,2.8210742212434905,0.7488166318698759,-1.1770801742871602,30,-0.48258577926873986,0.12809597673790768,0.25439710418383277,30,-0.46371655227475017,0.12308739139221642,0.3548867503801981,30,text,False,2.0468490164495803,-0.07037395909505464,-0.43966560664242615
273539$_$2,Neutral,0.11562390625476837,0.17053175809283072,0.5908139557144257,0.23865428619274354,Neutral,Positive,text,vision,-1.089895473409628,0.9064851686490757,0.16583210229873657,2.220446049250313e-16,Vicky Cristina Barcelona,True,False,1.0742788985629832,0.538113261534718,0.026185164848963417,3,0.3076705819919565,0.15411418820144493,-0.017907594641049702,3,0.6144311615037639,0.30777255026383715,-0.05848576625188191,3,,,,,
273539$_$9,Negative,-1.1682173013687134,0.9073568594513667,0.03374261833128891,0.05890052221734435,Negative,Positive,text,text,-0.2463803078319281,2.7346858662790474,0.16583210229873657,8.881784197001252e-16,"That I think worked with the film (umm) but originality wise, this movie is nothing that hasn't been made before It's just kinda sleezy (umm) waste of time completes your mind type of thing",True,True,3.5961365346517598,0.8539443974498283,-1.7586393356323242,46,-0.2518746510239705,0.05981056198200737,0.06744629144668579,46,-0.3631957095168143,0.08624504056816432,0.3571436405181885,46,text,False,3.0071446668169903,0.08935962553527678,-0.17913951591408808
290546$_$3,Positive,0.25733834505081177,0.30245956632535753,0.30665880019227826,0.39088163348236415,Positive,Neutral,vision,vision,1.089895473409628,0.2426690569884571,0.16583210229873657,1.1102230246251565e-16,Some of the faces looked familiar but (umm) not so much that I would be able to name them for you,True,True,-0.07265719868488674,0.03909472699257748,0.1409510299563408,23,0.5056322971830375,0.27206604403690643,0.35088240355253214,23,-1.2802015149193215,0.6888392289705162,-0.4003271907567978,23,,,,,
290546$_$5,Negative,-1.0779285430908203,0.8891760577240869,0.0513391147412231,0.059484827534690046,Negative,Positive,text,text,-0.2463803078319281,2.7045739754743803,0.16583210229873657,0.0,(umm) Apparently her mother tries to (uhh) kill her when she's younger and (umm) it really haunts her in terms of psychologically,True,True,3.2499280541615234,0.7661585164155145,-1.6424949566523233,33,-0.645446912918716,0.15216172203983183,0.45157178243001295,33,0.346473142063501,0.08167976154465373,-0.052837471167246505,33,,,,,
290546$_$7,Negative,0.09505507349967957,0.43760706304670627,0.2831891225708638,0.27920381438243,Negative,Neutral,text,audio,0.8435151655776999,0.43520643931430225,0.16583210229873657,5.551115123125783e-17,"I think it's more of a a (stutter) teen flick more than anything because it revolves a lot of the, the (stutter) things are based in the high school where (uhh) Molly goes to school at",True,False,-0.2580778691284847,0.6320655242670472,-0.30807561179002124,48,-0.09297509926502066,0.22770784282734866,0.32651419440905255,48,-0.05725575786989223,0.14022663290560405,-0.08921561141808827,48,text,False,0.3231499130757878,0.1345709262182723,0.01782260371363087
290546$_$6,Negative,-0.329508900642395,0.6918367100473282,0.14043149190318835,0.1677317980494836,Negative,Positive,text,text,-0.2463803078319281,1.416983696079988,0.16583210229873657,5.551115123125783e-17,She has to see doctors and so forth,True,True,1.9900959705104726,0.552126340883991,-0.8312558035055796,8,-0.9705286726191729,0.26926060485352904,0.5700344343980153,8,0.6437967060206166,0.17861305426247984,-0.23411963383356732,8,,,,,
2S00zYaVrtc$_$10,Negative,-0.6123450398445129,0.8384647579062622,0.03543682205955067,0.12609842003418714,Negative,Positive,text,text,-0.2463803078319281,1.894509837027855,0.16583210229873657,0.0,The pepper spray incident was one that I will deeply regret for the rest of my life.,True,True,1.9318349105137875,0.6363080590043892,-0.6389494637648264,18,-0.44755779047307687,0.1474166490098659,0.1749514987071355,18,0.6566130248190722,0.21627529198574488,-0.31417917708555854,18,,,,,
2S00zYaVrtc$_$12,Positive,1.1526721715927124,0.07526678455295582,0.103577805002798,0.8211554104442462,Positive,Neutral,text,text,1.089895473409628,2.0703893161755875,0.16583210229873657,2.220446049250313e-16,We learned from it and we now do a better job protecting you and our campus.,True,True,2.057000136120066,0.656453140408985,1.1982467994093895,17,-0.5204500186999096,0.16609189430871707,-0.10879649966955185,17,-0.5560562746541966,0.17745496528229796,-0.10261023044586182,17,,,,,
2S00zYaVrtc$_$20,Positive,1.4198811054229736,0.07417184349085393,0.0744987520537363,0.8513294044554098,Positive,Neutral,text,text,1.089895473409628,2.436016758654918,0.16583210229873657,2.220446049250313e-16,Thank you for listening to this message and I look forward to our next talk.,True,True,1.852382876662581,0.7853590915169045,1.231901874144872,16,-0.3338187282868064,0.14152990533522924,0.012159993251164753,16,-0.17244286313048476,0.07311100314786621,0.009987135728200279,16,,,,,
2S00zYaVrtc$_$17,Positive,1.0033864974975586,0.08509336843963199,0.12636612046173887,0.7885405110986292,Positive,Neutral,text,text,1.089895473409628,1.8310003710436191,0.16583210229873657,2.220446049250313e-16,"Learning from these mistakes, we are moving forward to increase transparency and accountability for my administration.",True,True,1.691385190655272,0.6402722831890422,0.9945133328437805,18,-0.28955740512038386,0.10961168509397742,0.001536056399345391,18,-0.6607228879008968,0.2501160317169803,-0.1584949940443039,18,,,,,
2S00zYaVrtc$_$5,Positive,1.3467521667480469,0.07517628749593719,0.08048455510679468,0.8443391573972681,Positive,Neutral,text,text,1.089895473409628,2.3504889551459525,0.16583210229873657,2.220446049250313e-16,This is why I have worked tirelessly for everyone to have a chance at a free or affordable education to transform their lives.,True,True,1.8298834766251106,0.7627141173207621,1.1701164295276005,25,-0.16311127929596944,0.0679864466795079,0.041593139370282486,25,-0.4061787155928169,0.16929943599972994,-0.030789504448572792,25,,,,,
2S00zYaVrtc$_$4,Positive,1.171931266784668,0.10338737193065266,0.0965310033603175,0.8000816247090299,Positive,Negative,text,text,0.2463803078319281,2.046230927063606,0.16583210229873657,0.0,This is why I have always worked hard to improve opportunities for women and other under-represented groups.,True,True,1.592586058715145,0.7168561052358561,1.1000889341036477,20,0.4181521791041585,0.1882189919145263,-0.0024270912011464425,20,-0.210887618587626,0.09492490284961747,-0.09156267841657002,20,,,,,
2Xt31_d0XEE$_$2,Positive,1.3675123453140259,0.06303720427309963,0.08592650525029205,0.8510362904766082,Positive,Neutral,text,text,1.089895473409628,2.2929624314021577,0.16583210229873657,0.0,"Now Xenca has hundreds of dedicated Associates who all love selling our products, that all tried and tested to really work",True,True,0.7912006693501304,0.6576530625280819,0.7053570350011189,24,0.02273204636413742,0.01889507995637145,0.1713921030362447,24,0.3891342422782618,0.3234518575155466,0.32493110497792566,24,,,,,
31474$_$11,Neutral,0.07218535244464874,0.2910058794776036,0.48858947514952494,0.2204046453728714,Neutral,Negative,text,vision,-0.8435151655776999,0.5181791464019384,0.16583210229873657,5.551115123125783e-17,Almost like they were reading cue cards,True,False,1.0089244743598238,0.4492518677136262,0.025891736149787896,7,0.794816704858585,0.35391438925522833,0.11730381101369858,7,-0.44204686723877057,0.19683374303114543,-0.23684229701757425,7,,,,,
31474$_$14,Negative,-1.0157742500305176,0.875804898645128,0.03874748136012888,0.08544761999474314,Negative,Positive,text,text,-0.2463803078319281,2.3272397911224805,0.16583210229873657,4.440892098500626e-16,So she ended up killing about four of them because she was such a bad shot,True,True,1.9873102817957995,0.6298870780603358,-0.8797418400645256,16,-0.290703088207324,0.09213967264767685,0.19331702962517738,16,0.877012905365933,0.27797324929198736,-0.49518154188990593,16,,,,,
31474$_$0,Positive,0.6473901271820068,0.1051485389532848,0.21614757200068846,0.6787038890460266,Positive,Neutral,text,text,1.089895473409628,1.14422355571966,0.16583210229873657,0.0,"Hello, I'm Matthew and I'm here to give you my review on this DVD movie called The Feeding",True,True,0.5107489308466695,0.4797803352853574,0.47962146004041034,23,0.048688833597664904,0.045736649647835415,0.18326549728711444,23,-0.5051096821343024,0.4744830150668071,-0.18132893244425452,23,,,,,
31474$_$3,Neutral,0.09835267066955566,0.2349496111792006,0.536374140985421,0.22867624783537835,Neutral,Negative,text,vision,-0.8435151655776999,0.825460871152978,0.16583210229873657,2.220446049250313e-16,(umm) The storyline is a bunch of college students go camping in the woods and there is a werewolf which is chasing them,True,False,1.3426527811825073,0.49580885660482116,-0.02531933039426803,25,0.8458376549458663,0.31234717303654663,0.1006820499897003,25,-0.5195143993976956,0.19184397035863207,-0.14284215122461322,25,,,,,
31474$_$6,Negative,-1.9081957340240479,0.93398680217393,0.029427688043423605,0.036585509782646436,Negative,Positive,text,text,-0.2463803078319281,3.2398100532569845,0.16583210229873657,4.440892098500626e-16,This movie was quite possibly the worst movie I've ever seen in my life,True,True,3.256801445855148,0.8389324059021592,-2.082582193116347,16,-0.1979440634652535,0.05098919665744361,0.10268683483203252,16,0.42733297869901765,0.11007839744039714,-0.09413247803846994,16,,,,,
31474$_$9,Negative,-0.5002177953720093,0.7208448049875541,0.168022560280006,0.11113263473243985,Negative,Neutral,text,text,0.8435151655776999,1.4563256066763886,0.16583210229873657,1.1102230246251565e-16,It was shot really kind of grainy,True,True,1.3890636663286327,0.5187105796920044,-0.9485570217172303,8,-1.0325530740293194,0.38558074519947527,0.39497849096854526,8,0.2562998487993754,0.09570867510852026,-0.11247136692206064,8,,,,,
31474$_$8,Negative,-1.0870468616485596,0.8807987157223157,0.06294588848387492,0.05625539579380945,Negative,Neutral,text,text,0.8435151655776999,2.638553682966393,0.16583210229873657,2.220446049250313e-16,It was shot on a very low budget,True,True,2.476865821156891,0.6635853735133187,-1.4013274603833752,8,-0.9687559185622374,0.25954262543059275,0.37709198954204715,8,0.28692861479403975,0.07687200105608849,-0.22864349310596782,8,,,,,
32681$_$1,Negative,-0.297877699136734,0.7600978416327157,0.05215341359504868,0.1877487447722357,Negative,Positive,vision,vision,-0.2463803078319281,1.3983425589966418,0.16583210229873657,5.551115123125783e-17,"(umm) I saw that over the weekend, did did (stutter) good in the box office",True,True,1.0722273634366435,0.3575377757746713,-0.31025522698958713,21,-0.6770988139867987,0.22578084852878555,0.35334068785111106,21,1.2495943173787252,0.41668137569654323,-0.5067952622969945,21,text,True,0.5410279931654476,0.20340706418890908,0.4729166653286211
32681$_$3,Negative,-1.7068588733673096,0.9311221817519147,0.029557900388042922,0.03931991786004247,Negative,Positive,text,text,-0.2463803078319281,3.1646592995142817,0.16583210229873657,4.440892098500626e-16,"So (umm) I decided to pay ten dollars, you know, go to the movie theater and see it and (uhh) gotta tell you that I'm extremely disappointed in the movie",True,True,3.219422277539045,0.7324836595729257,-1.9451527645190554,39,-0.4920870886199789,0.11195976185406678,0.28131240109602607,39,0.6837044184271439,0.1555565785730075,-0.20885061224301654,39,,,,,
32681$_$5,Negative,-1.7135565280914307,0.9312976403216399,0.030805356363319006,0.03789700331504114,Negative,Positive,text,text,-0.2463803078319281,3.2017068850200334,0.16583210229873657,2.220446049250313e-16,"(umm) The only time I did laugh was at the the (stutter) pretty dirty stuff which they usually don't put in movies but, I mean that was pretty funny to me",True,True,3.1649500475631376,0.710971234106726,-1.9315956532955167,39,-0.5017497238478165,0.11271255944511858,0.28513827919960016,39,0.7848868691366405,0.1763162064481555,-0.23293125629425046,39,,,,,
32681$_$6,Negative,-1.0953373908996582,0.8878822002641958,0.056821253094790664,0.05529654664101343,Negative,Neutral,text,text,0.8435151655776999,2.7489286468868075,0.16583210229873657,4.440892098500626e-16,"(umm) there are a couple of rap music scenes from from BET, that were trying to make fun of, wasn't really funny",True,True,2.009477628591463,0.49901821242311895,-1.3368351260821023,28,-1.0607244113207386,0.2634121385973657,0.5423691769440968,28,0.9566602640383827,0.23756964897951532,-0.46670354406038916,28,,,,,
33170$_$1,Neutral,0.1425001472234726,0.26330312786273546,0.4692466420661658,0.2674502300710987,Neutral,Positive,text,text,-1.089895473409628,0.5621950262653026,0.16583210229873657,4.440892098500626e-16,"It's basically a movie (uhh) comedy satire (uhh) it's it (stutter) mocks movies such as the (uhh) Da Vinci Code, Nacho Libre, X-Men, (umm) Land of Narnia, (uhh) Chocolate Factory, and some other movies I can't really think of right now",True,False,1.5093772800182825,0.7076119765584892,-0.22510310262441632,48,-0.24048367422005595,0.11274128098896545,0.22240727022290227,48,0.38319689387670375,0.17964674245254542,-0.020636122673749924,48,,,,,
33170$_$3,Negative,-0.13817651569843292,0.7330659168633709,0.03921895328578907,0.2277151298508402,Negative,Positive,text,text,-0.2463803078319281,1.169140208064778,0.16583210229873657,0.0,"It's a lot of toilet humor and cheap laughs, and if you are really really really desperate for that kind of a comedy, I highly recommend this movie for you",True,True,1.6565546479970494,0.5224401263745998,-0.5788033703962961,34,-0.8776411731136892,0.2767883123852637,0.5770313044389088,34,0.6366070410133458,0.20077156124013654,-0.30223655203978217,34,,,,,
33170$_$4,Negative,-0.7131646275520325,0.8478467975763044,0.043586522837632716,0.10856667958606275,Negative,Positive,text,text,-0.2463803078319281,2.055335413621117,0.16583210229873657,4.440892098500626e-16,"(umm) I mean if you are expecting (uhh) a lot more, I mean with this type of movie I don't think you will enjoy it",True,True,2.5035936366550477,0.5865052834118777,-1.1688314154744146,33,-0.9834738388030113,0.23039386029355147,0.639108084142208,33,0.7815959236010082,0.18310085629457074,-0.3492733985185623,33,,,,,
3MFNIag0wNE$_$12,Negative,-0.4222748279571533,0.7690778566127396,0.0790840106426661,0.1518381327445942,Negative,Positive,text,text,-0.2463803078319281,1.6223771710843649,0.16583210229873657,2.220446049250313e-16,"Perhaps not Rob Talbert, but people at Machinima, writers and workers of that show before Chris Lockey came on -mind you, Chris Lockey was doing this by himself: very little support- and we still didn't cut him a break.",True,True,1.7339782172281315,0.6382782345600736,-0.5958885004123051,48,-0.4239459873933476,0.15605472646295193,0.17191674808661142,48,0.5587252490815087,0.20566703897697441,-0.1641351779301961,48,,,,,
3MFNIag0wNE$_$14,Negative,-1.7227120399475098,0.9265184952116394,0.029790166012398853,0.04369133877596173,Negative,Positive,text,text,-0.2463803078319281,3.0542841228665765,0.16583210229873657,8.881784197001252e-16,"It's also sad that in the final episode, Chris Lockey didn't even show up; [he] probably didn't feel good about it.",True,True,3.346468701461945,0.8309441727156843,-2.0172703415155406,33,-0.3633221379420444,0.09021462331611138,0.16230256855487823,33,0.3175178671786032,0.07884120396820428,-0.033576369285583496,33,,,,,
3MFNIag0wNE$_$16,Positive,0.34220975637435913,0.1653646420613043,0.4010731215956232,0.43356223634307256,Positive,Neutral,audio,text,1.089895473409628,0.07789159422593961,0.16583210229873657,2.220446049250313e-16,I guess this is a good time to mention that there's a person called the Nostalgic Gamer.,True,True,-0.2011115323565567,0.19254596203591443,0.3095752149820327,22,-0.8271333310288402,0.7919047758661574,-0.06105893850326538,22,0.016240984201708553,0.015549262097928163,-0.07213862240314484,22,,,,,
