sample_id,coalition_bitmask,class_margin,intensity,target_probability,target_class,contrast_class
80566$_$6,2,-0.4828310747668525,0.24975010752677917,0.23385498052466008,Negative,Neutral
80566$_$6,3,-0.15053172426318917,-0.08399780839681625,0.38584081661032527,Negative,Neutral
80566$_$6,4,1.2164443855227514,0.5781644582748413,0.33664764542534653,Negative,Neutral
80566$_$6,5,2.203171583430283,-0.6594094634056091,0.7962323401869239,Negative,Neutral
80566$_$6,6,0.4309884234974777,0.3266765773296356,0.3103822861833429,Negative,Neutral
80566$_$6,7,1.3400792096767935,-0.3018016815185547,0.6754204454885991,Negative,Neutral
80855$_$11,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
80855$_$11,1,0.5467694023212281,0.12937501072883606,0.5473914853968024,Neutral,Positive
80855$_$11,2,-0.5143586534105715,0.4490928649902344,0.31194607401626545,Neutral,Positive
80855$_$11,3,0.39682520478829775,0.16333064436912537,0.515357506629947,Neutral,Positive
80855$_$11,4,-0.21347949813422984,-0.40356940031051636,0.16989643025842766,Neutral,Positive
80855$_$11,5,0.9725552335590528,0.1255134791135788,0.5901255925118206,Neutral,Positive
80855$_$11,6,0.017601550912003106,0.06002624332904816,0.31331802566704836,Neutral,Positive
80855$_$11,7,0.8944014866017409,0.13977591693401337,0.5801172971198588,Neutral,Positive
80855$_$10,0,-0.8435151655776999,0.16583210229873657,0.15876829043619456,Neutral,Negative
80855$_$10,1,1.4259332846345631,0.11599749326705933,0.6007059473571348,Neutral,Negative
80855$_$10,2,0.2252288943127192,0.36368680000305176,0.3096274955189771,Neutral,Negative
80855$_$10,3,1.3170120749529397,0.08376744389533997,0.5889063443900509,Neutral,Negative
80855$_$10,4,-0.9351902788745733,-0.22434477508068085,0.21098608766349394,Neutral,Negative
80855$_$10,5,1.1407739994841575,0.10698941349983215,0.601709071417237,Neutral,Negative
80855$_$10,6,-0.6534192284795015,-0.02273288369178772,0.24316680915700475,Neutral,Negative
80855$_$10,7,1.0027098608099543,0.07647253572940826,0.5804002209199074,Neutral,Negative
80855$_$12,0,-0.8435151655776999,0.16583210229873657,0.15876829043619456,Neutral,Negative
80855$_$12,1,1.1601438280947463,-0.00012920796871185303,0.638058787736831,Neutral,Negative
80855$_$12,2,0.6265329195422134,0.3641301691532135,0.3182629779930693,Neutral,Negative
80855$_$12,3,1.115032323161137,0.047376006841659546,0.586553700532423,Neutral,Negative
80855$_$12,4,-1.8204747728264596,-0.5221126079559326,0.11388251745371124,Neutral,Negative
80855$_$12,5,0.3218900286838565,-0.045917484909296036,0.4835506797936796,Neutral,Negative
80855$_$12,6,-0.024907784475838968,0.11522017419338226,0.32213348293988775,Neutral,Negative
80855$_$12,7,0.6221765246879931,0.0581357479095459,0.5201544094282274,Neutral,Negative
80855$_$15,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
80855$_$15,1,1.9112539411086018,1.1414319276809692,0.802922408553085,Positive,Neutral
80855$_$15,2,0.10057846720654884,0.23908892273902893,0.430290963167993,Positive,Neutral
80855$_$15,3,1.3536415015732284,0.7359473705291748,0.7271751696201666,Positive,Neutral
80855$_$15,4,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
80855$_$15,5,1.9112539411086018,1.1414319276809692,0.802922408553085,Positive,Neutral
80855$_$15,6,0.10057846720654884,0.23908892273902893,0.430290963167993,Positive,Neutral
80855$_$15,7,1.3536415015732284,0.7359473705291748,0.7271751696201666,Positive,Neutral
80855$_$17,0,-0.2463803078319281,0.16583210229873657,0.3690606567840039,Negative,Positive
80855$_$17,1,3.037918460614649,-1.8413926362991333,0.9127123098406533,Negative,Positive
80855$_$17,2,0.13029656369802534,-0.039133958518505096,0.36285896569833026,Negative,Positive
80855$_$17,3,2.8774958291977715,-1.5112794637680054,0.9070857242811153,Negative,Positive
80855$_$17,4,-0.15569421462800692,0.18356293439865112,0.325432566532472,Negative,Positive
80855$_$17,5,3.0589609865494114,-1.6898338794708252,0.9214169519202727,Negative,Positive
80855$_$17,6,0.1519447877565897,0.025645777583122253,0.36883300918163486,Negative,Positive
80855$_$17,7,2.9722935792227423,-1.4932554960250854,0.9185941897513721,Negative,Positive
80855$_$0,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
80855$_$0,1,0.5686877880844983,0.20684689283370972,0.5523699089415326,Neutral,Positive
80855$_$0,2,-0.3807417135873046,0.3187643885612488,0.33609159302904873,Neutral,Positive
80855$_$0,3,0.3658728229638306,0.22006669640541077,0.5104654490776142,Neutral,Positive
80855$_$0,4,-0.016971920740562085,-0.3328598141670227,0.20524050935266075,Neutral,Positive
80855$_$0,5,1.1123904163992993,0.14486747980117798,0.6160407799255745,Neutral,Positive
80855$_$0,6,0.202686271596772,0.07518425583839417,0.3714661429229813,Neutral,Positive
80855$_$0,7,0.9924111471216535,0.14966005086898804,0.6009737647991217,Neutral,Positive
80855$_$3,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
80855$_$3,1,-0.7937137182317962,0.6474822163581848,0.2795803245072033,Neutral,Positive
80855$_$3,2,-0.175491613277871,0.3935595154762268,0.38704925144898067,Neutral,Positive
80855$_$3,3,-0.5296831800375514,0.5044540166854858,0.3325447170011107,Neutral,Positive
80855$_$3,4,-1.042642819089825,0.032678186893463135,0.12040728815278141,Neutral,Positive
80855$_$3,5,-0.2742331465689185,0.46924829483032227,0.36010575456231203,Neutral,Positive
80855$_$3,6,-0.1745083689380852,0.2152116298675537,0.3218605714960593,Neutral,Positive
80855$_$3,7,0.2525161383648008,0.3072125315666199,0.48037133181069347,Neutral,Positive
80855$_$2,0,-0.8435151655776999,0.16583210229873657,0.15876829043619456,Neutral,Negative
80855$_$2,1,0.9908057636735973,0.1043488085269928,0.5523570040896175,Neutral,Negative
80855$_$2,2,0.5477933152621786,0.11951503157615662,0.4072398486301059,Neutral,Negative
80855$_$2,3,1.011099505298167,0.1084686666727066,0.5552553173832997,Neutral,Negative
80855$_$2,4,-1.5704924701688612,-0.30633825063705444,0.1270924231259864,Neutral,Negative
80855$_$2,5,-0.47797780149949176,-0.2019015997648239,0.3095232789335153,Neutral,Negative
80855$_$2,6,-0.503867920371409,-0.054365258663892746,0.2625562713655741,Neutral,Negative
80855$_$2,7,0.27289853339826364,0.010126806795597076,0.4531084029603995,Neutral,Negative
80855$_$7,0,0.8435151655776999,0.16583210229873657,0.3690606567840039,Negative,Neutral
80855$_$7,1,-0.5149742258855213,-0.11153779923915863,0.31303321632906095,Negative,Neutral
80855$_$7,2,-0.2712698434771288,0.4834595322608948,0.19619810748683297,Negative,Neutral
80855$_$7,3,-0.563349355767183,0.06028291583061218,0.28144469280761164,Negative,Neutral
80855$_$7,4,2.279381904736043,-0.805991530418396,0.7709640434047188,Negative,Neutral
80855$_$7,5,1.601107648798982,-0.7547719478607178,0.7511133468625071,Negative,Neutral
80855$_$7,6,0.7596285448623356,0.04793384671211243,0.4469398150120869,Negative,Neutral
80855$_$7,7,0.7885807723161787,-0.2064455896615982,0.5768166962017097,Negative,Neutral
80855$_$20,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
80855$_$20,1,1.6675880271134282,0.9020015001296997,0.7703837641777919,Positive,Neutral
80855$_$20,2,0.16130185311773637,0.04724034667015076,0.34948027745912785,Positive,Neutral
80855$_$20,3,0.6077302250688071,0.450687050819397,0.556446221255054,Positive,Neutral
80855$_$20,4,0.5324636313541096,-0.18792417645454407,0.26218344764218315,Positive,Neutral
80855$_$20,5,0.684084026709453,0.3788002133369446,0.4988163345214174,Positive,Neutral
80855$_$20,6,0.2580870669396278,-0.12639141082763672,0.27039915387022434,Positive,Neutral
80855$_$20,7,0.04403888671440215,0.21960455179214478,0.3513221989932863,Positive,Neutral
830KzUc6CbU$_$0,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
830KzUc6CbU$_$0,1,-1.1294639159187256,0.6399188041687012,0.22372239435849992,Neutral,Positive
830KzUc6CbU$_$0,2,0.41137257519810977,0.07180586457252502,0.48830380952778935,Neutral,Positive
830KzUc6CbU$_$0,3,-0.1913519852117045,0.27269601821899414,0.3992209939067643,Neutral,Positive
830KzUc6CbU$_$0,4,-0.4593943027732321,0.1763269305229187,0.23211809340477893,Neutral,Positive
830KzUc6CbU$_$0,5,-0.2856520471644026,0.38759440183639526,0.37119110135805905,Neutral,Positive
830KzUc6CbU$_$0,6,0.19637198465402506,0.11283524334430695,0.3832224506790703,Neutral,Positive
830KzUc6CbU$_$0,7,0.3451950898612639,0.2298339605331421,0.4896146730073423,Neutral,Positive
830KzUc6CbU$_$13,0,-0.8435151655776999,0.16583210229873657,0.15876829043619456,Neutral,Negative
830KzUc6CbU$_$13,1,0.4358130181941289,0.03404270112514496,0.47370038849590057,Neutral,Negative
830KzUc6CbU$_$13,2,0.6912501905704922,0.2657049298286438,0.3453348257285547,Neutral,Negative
830KzUc6CbU$_$13,3,0.6615886813232839,0.09865491092205048,0.49154787473255274,Neutral,Negative
830KzUc6CbU$_$13,4,-0.27583476695280895,0.19535011053085327,0.27614308751579875,Neutral,Negative
830KzUc6CbU$_$13,5,0.09988606095741592,0.08427669107913971,0.388473740172987,Neutral,Negative
830KzUc6CbU$_$13,6,0.3073797404415872,0.24489691853523254,0.3483273265667336,Neutral,Negative
830KzUc6CbU$_$13,7,0.29020061457176416,0.12509575486183167,0.4166395001327891,Neutral,Negative
84140$_$0,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
84140$_$0,1,1.4804737401325414,0.7286902666091919,0.698913099061221,Positive,Neutral
84140$_$0,2,0.9922721776195512,0.5866896510124207,0.5734920712333081,Positive,Neutral
84140$_$0,3,0.9043471709338063,0.5943143367767334,0.6024223303767642,Positive,Neutral
84140$_$0,4,0.8664100210002652,0.43358075618743896,0.5757362063517164,Positive,Neutral
84140$_$0,5,0.8686880221523101,0.4222068786621094,0.5712680591408147,Positive,Neutral
84140$_$0,6,0.6530644804191211,0.37018412351608276,0.504561160425329,Positive,Neutral
84140$_$0,7,0.4289295188355502,0.3551027774810791,0.45596605900644493,Positive,Neutral
84140$_$5,0,-0.2463803078319281,0.16583210229873657,0.3690606567840039,Negative,Positive
84140$_$5,1,3.0115556906523313,-1.7244482040405273,0.9014583855851701,Negative,Positive
84140$_$5,2,-1.375096563944403,0.9141299724578857,0.17556118906155796,Negative,Positive
84140$_$5,3,2.703365120568733,-1.2392010688781738,0.8920438060496847,Negative,Positive
84140$_$5,4,-1.3452110223875355,0.5552037954330444,0.15928210646026553,Negative,Positive
84140$_$5,5,2.6322913401025407,-1.1462926864624023,0.8898371274824675,Negative,Positive
84140$_$5,6,-1.1067785700152246,0.6521552801132202,0.20369546196648078,Negative,Positive
84140$_$5,7,2.624687536643312,-1.0694446563720703,0.8955046374988843,Negative,Positive
89835$_$1,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
89835$_$1,1,0.3824928587121621,0.39687979221343994,0.5245829149110627,Positive,Neutral
89835$_$1,2,0.009150621777114565,0.26028144359588623,0.4068514407870978,Positive,Neutral
89835$_$1,3,-0.08306049404206417,0.24089935421943665,0.41518578502974024,Positive,Neutral
89835$_$1,4,1.9253433757371028,0.6654262542724609,0.6684411454666265,Positive,Neutral
89835$_$1,5,0.7754984676990655,0.5137810707092285,0.6028465480741667,Positive,Neutral
89835$_$1,6,0.9293179514981256,0.4323968291282654,0.5519103159475017,Positive,Neutral
89835$_$1,7,0.025211736254580175,0.3088359832763672,0.42911698027029105,Positive,Neutral
89835$_$0,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
89835$_$0,1,-0.6782539509676645,0.5174574851989746,0.30240978689186254,Neutral,Positive
89835$_$0,2,0.3233273343763371,0.12186992168426514,0.4240628087536127,Neutral,Positive
89835$_$0,3,0.12317221755866725,0.26667752861976624,0.4622563470632769,Neutral,Positive
89835$_$0,4,-0.7127742591484323,0.06653934717178345,0.183157780507216,Neutral,Positive
89835$_$0,5,-0.03233546928791886,0.3404231369495392,0.41632814056476347,Neutral,Positive
89835$_$0,6,-0.011754288564084447,0.053717732429504395,0.3043120905840749,Neutral,Positive
89835$_$0,7,0.500386782805678,0.22417119145393372,0.5126931110049148,Neutral,Positive
89835$_$4,0,0.8435151655776999,0.16583210229873657,0.3690606567840039,Negative,Neutral
89835$_$4,1,0.8674818029709378,-0.4459361433982849,0.6099675933689919,Negative,Neutral
89835$_$4,2,-0.4368580670146698,0.21819725632667542,0.2547912983984182,Negative,Neutral
89835$_$4,3,0.37719899589036054,-0.16282439231872559,0.494016847503253,Negative,Neutral
89835$_$4,4,1.3632981303573102,-0.0831979364156723,0.5618093615135514,Negative,Neutral
89835$_$4,5,1.8691823610989022,-0.49287617206573486,0.7617578564602293,Negative,Neutral
89835$_$4,6,0.5970775151348237,0.08083979785442352,0.4384492970674406,Negative,Neutral
89835$_$4,7,1.4915212463724135,-0.3066563606262207,0.7007794893465331,Negative,Neutral
89835$_$7,0,-0.2463803078319281,0.16583210229873657,0.3690606567840039,Negative,Positive
89835$_$7,1,2.9225673559616254,-1.9516066312789917,0.8996394966490755,Negative,Positive
89835$_$7,2,-0.4694695145001784,0.24264001846313477,0.2318779495360523,Negative,Positive
89835$_$7,3,3.010045665590497,-1.7858375310897827,0.9149648352523738,Negative,Positive
89835$_$7,4,-0.3631517643394413,0.38062989711761475,0.35320896495159065,Negative,Positive
89835$_$7,5,2.916546903874175,-1.74421226978302,0.9125423343436354,Negative,Positive
89835$_$7,6,-0.22043816473149658,0.2853240370750427,0.3426909278818562,Negative,Positive
89835$_$7,7,3.0863790642019526,-1.754715919494629,0.9273766704474172,Negative,Positive
8eaYvALnJ0o$_$1,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
8eaYvALnJ0o$_$1,1,2.0294647560139283,1.2474685907363892,0.823599535335626,Positive,Neutral
8eaYvALnJ0o$_$1,2,0.7910236163520468,0.5253055095672607,0.5773267504723075,Positive,Neutral
8eaYvALnJ0o$_$1,3,1.9040874170796849,1.0682146549224854,0.8144434387163905,Positive,Neutral
8eaYvALnJ0o$_$1,4,1.65605696548998,0.5585488080978394,0.5797496423318325,Positive,Neutral
8eaYvALnJ0o$_$1,5,2.1027922758689788,1.1700600385665894,0.823379076623805,Positive,Neutral
8eaYvALnJ0o$_$1,6,0.9135244333050118,0.49758297204971313,0.5431786979353543,Positive,Neutral
8eaYvALnJ0o$_$1,7,1.7404039358589007,0.9861326217651367,0.7847522810613017,Positive,Neutral
8eaYvALnJ0o$_$0,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
8eaYvALnJ0o$_$0,1,2.1977416597864314,1.4523320198059082,0.8325768497465444,Positive,Neutral
8eaYvALnJ0o$_$0,2,0.40127825918358273,0.3177892565727234,0.504747420440081,Positive,Neutral
8eaYvALnJ0o$_$0,3,2.1909647712301585,1.305358648300171,0.8465238057617821,Positive,Neutral
8eaYvALnJ0o$_$0,4,0.593139226352759,0.4573485255241394,0.5082293484788278,Positive,Neutral
8eaYvALnJ0o$_$0,5,2.253987457772964,1.3477725982666016,0.8342187494698952,Positive,Neutral
8eaYvALnJ0o$_$0,6,0.07886378140291606,0.29615360498428345,0.41481044838184733,Positive,Neutral
8eaYvALnJ0o$_$0,7,2.0715129437029893,1.2125449180603027,0.8293541094514995,Positive,Neutral
8x_nCOh6Wmc$_$6,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
8x_nCOh6Wmc$_$6,1,2.1497715321518718,1.2869508266448975,0.8215847159293278,Positive,Neutral
8x_nCOh6Wmc$_$6,2,0.974399683403906,0.4818340539932251,0.5782828482844029,Positive,Neutral
8x_nCOh6Wmc$_$6,3,2.0155754013630025,1.143168568611145,0.8126577744568824,Positive,Neutral
8x_nCOh6Wmc$_$6,4,0.21216280466901538,0.399799108505249,0.47245168500203116,Positive,Neutral
8x_nCOh6Wmc$_$6,5,1.849326657193776,1.026440978050232,0.7897892683628419,Positive,Neutral
8x_nCOh6Wmc$_$6,6,0.369487004896936,0.40021705627441406,0.47957183286197697,Positive,Neutral
8x_nCOh6Wmc$_$6,7,1.6626147244293155,0.9607335329055786,0.7626187929517139,Positive,Neutral
96642$_$1,0,0.8435151655776999,0.16583210229873657,0.3690606567840039,Negative,Neutral
96642$_$1,1,2.45757704613247,-1.5807710886001587,0.8700135262092886,Negative,Neutral
96642$_$1,2,-0.18249470367644305,0.23853912949562073,0.28907829387534395,Negative,Neutral
96642$_$1,3,2.1958027631425705,-1.052926778793335,0.8375814866865762,Negative,Neutral
96642$_$1,4,0.9646617347797105,-0.10818091779947281,0.5236403678004329,Negative,Neutral
96642$_$1,5,2.715075819727412,-1.2623984813690186,0.8836281998285315,Negative,Neutral
96642$_$1,6,0.7992390945653365,-0.14062143862247467,0.5241259940764186,Negative,Neutral
96642$_$1,7,2.850846199217516,-1.210262656211853,0.8965880463438255,Negative,Neutral
96642$_$3,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
96642$_$3,1,-0.9482751363414602,0.6726301908493042,0.250748376664814,Neutral,Positive
96642$_$3,2,0.21840258329233042,0.20106908679008484,0.41396379733555977,Neutral,Positive
96642$_$3,3,-0.07759085977956559,0.35058268904685974,0.42330673020112836,Neutral,Positive
96642$_$3,4,-0.5127346076684536,0.03502368927001953,0.19655938803369125,Neutral,Positive
96642$_$3,5,-0.8365069779240959,0.6096173524856567,0.2704003095789628,Neutral,Positive
96642$_$3,6,0.19643653243816628,0.10229681432247162,0.3735911828694184,Neutral,Positive
96642$_$3,7,0.09135860004443574,0.31954845786094666,0.45668472315832537,Neutral,Positive
96642$_$2,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
96642$_$2,1,-0.18348784797420836,0.3327348232269287,0.4013713170728681,Neutral,Positive
96642$_$2,2,0.41390704400549905,0.1444740891456604,0.4448902520502701,Neutral,Positive
96642$_$2,3,0.4480663935482766,0.1991749107837677,0.5293151970120897,Neutral,Positive
96642$_$2,4,-0.7452584841659309,0.00018459558486938477,0.15488606466934063,Neutral,Positive
96642$_$2,5,0.33613239070750545,0.2257334291934967,0.49789980692867636,Neutral,Positive
96642$_$2,6,-0.09878604479763653,-0.11300212889909744,0.24769464893675805,Neutral,Positive
96642$_$2,7,0.8072844755178047,0.14626628160476685,0.5765680318826356,Neutral,Positive
96642$_$4,0,-0.2463803078319281,0.16583210229873657,0.3690606567840039,Negative,Positive
96642$_$4,1,2.9751542204628887,-1.903838038444519,0.9040648883266952,Negative,Positive
96642$_$4,2,-0.3590646531686714,0.31650763750076294,0.29549618192360755,Negative,Positive
96642$_$4,3,3.0297324821377116,-1.7433302402496338,0.9144128451408291,Negative,Positive
96642$_$4,4,-0.15141326348992767,0.1924123764038086,0.33224109890838127,Negative,Positive
96642$_$4,5,3.023707640874388,-1.656022310256958,0.9215989199387083,Negative,Positive
96642$_$4,6,0.2193274816639521,0.08597537875175476,0.39385165836403463,Negative,Positive
96642$_$4,7,3.1542382753305764,-1.7010570764541626,0.930846042206258,Negative,Positive
99501$_$10,0,0.2463803078319281,0.16583210229873657,0.4721710527798015,Positive,Negative
99501$_$10,1,1.3117778425277329,1.0098079442977905,0.7277836278070944,Positive,Negative
99501$_$10,2,1.266575368352155,0.2840845584869385,0.4991230463531228,Positive,Negative
99501$_$10,3,1.9525291556749091,0.9209878444671631,0.7552722407416534,Positive,Negative
99501$_$10,4,0.21527613899352427,0.13895484805107117,0.3393391574078521,Positive,Negative
99501$_$10,5,0.7061462349182576,0.5803200006484985,0.6021455064082009,Positive,Negative
99501$_$10,6,0.6136840473673146,0.18775764107704163,0.3595425734133855,Positive,Negative
99501$_$10,7,0.7842285077901971,0.5469098091125488,0.5520693433100037,Positive,Negative
99501$_$13,0,-0.2463803078319281,0.16583210229873657,0.3690606567840039,Negative,Positive
99501$_$13,1,2.961484464803383,-1.7491471767425537,0.9086424553715752,Negative,Positive
99501$_$13,2,-1.230041887399819,0.31553012132644653,0.15578465674049075,Negative,Positive
99501$_$13,3,2.8095044879898436,-1.3828786611557007,0.9072254749647165,Negative,Positive
99501$_$13,4,-0.36278453372699104,0.24294650554656982,0.2585491850293174,Negative,Positive
99501$_$13,5,2.8768976598574856,-1.3776733875274658,0.9165324113910687,Negative,Positive
99501$_$13,6,-0.5596351135045295,0.22792086005210876,0.22456595799287532,Negative,Positive
99501$_$13,7,2.892886158662567,-1.3244147300720215,0.9197163950564269,Negative,Positive
99501$_$1,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
99501$_$1,1,-1.016439585358482,0.5679678916931152,0.24300060106281815,Neutral,Positive
99501$_$1,2,-0.6484804712347166,0.39948439598083496,0.28805635213768904,Neutral,Positive
99501$_$1,3,-0.6427858722241165,0.39624184370040894,0.3098388652073624,Neutral,Positive
99501$_$1,4,0.2608316823386245,0.1224580705165863,0.4014767613610163,Neutral,Positive
99501$_$1,5,0.08140277519566386,0.27142906188964844,0.45239754001397436,Neutral,Positive
99501$_$1,6,0.10712006606314373,0.19085389375686646,0.39747014568419103,Neutral,Positive
99501$_$1,7,0.23384552980394424,0.24518436193466187,0.4766467927215282,Neutral,Positive
99501$_$0,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
99501$_$0,1,0.16617422763904421,0.26089680194854736,0.4725021355783995,Neutral,Positive
99501$_$0,2,-0.15342443812424633,0.27843308448791504,0.4070366927839165,Neutral,Positive
99501$_$0,3,0.12004906045439612,0.25762414932250977,0.47089406115093746,Neutral,Positive
99501$_$0,4,0.6025594744632441,-0.04547584056854248,0.42271533623321306,Neutral,Positive
99501$_$0,5,1.0533943817271374,0.13493618369102478,0.6192352172683897,Neutral,Positive
99501$_$0,6,0.691068576839978,0.10749483108520508,0.5486788093911853,Neutral,Positive
99501$_$0,7,0.8892072957146886,0.15596777200698853,0.6059493500143259,Neutral,Positive
99501$_$5,0,-0.2463803078319281,0.16583210229873657,0.3690606567840039,Negative,Positive
99501$_$5,1,2.8307965175933907,-1.5105206966400146,0.8883116986569999,Negative,Positive
99501$_$5,2,-1.4470104278541873,0.45008230209350586,0.1412724002718343,Negative,Positive
99501$_$5,3,1.6532883678475456,-0.4422791004180908,0.7208596723171442,Negative,Positive
99501$_$5,4,-0.12271563817363829,0.15345138311386108,0.27023840663738913,Negative,Positive
99501$_$5,5,2.3412398353433845,-0.8277134895324707,0.8456167422107029,Negative,Positive
99501$_$5,6,-0.5690274594574425,0.20634305477142334,0.21705461319606628,Negative,Positive
99501$_$5,7,1.902967119884855,-0.529136598110199,0.7862467660371569,Negative,Positive
99501$_$7,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
99501$_$7,1,2.2013169534370616,1.4215574264526367,0.8359813756244695,Positive,Neutral
99501$_$7,2,0.2973299996112927,0.3066638112068176,0.48819414108528625,Positive,Neutral
99501$_$7,3,1.975895104451321,1.1307767629623413,0.8219157813871294,Positive,Neutral
99501$_$7,4,-0.3779142002554905,0.05849948525428772,0.2721095752592735,Positive,Neutral
99501$_$7,5,1.7277500010440086,0.9355368614196777,0.7716901281189372,Positive,Neutral
99501$_$7,6,-0.40343200157304504,0.14483565092086792,0.30705204725552665,Positive,Neutral
99501$_$7,7,1.2568672000101115,0.7411173582077026,0.6987859564181942,Positive,Neutral
9QI-9w_VdB4$_$0,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
9QI-9w_VdB4$_$0,1,0.8021639796651621,0.5067828893661499,0.617841123964099,Positive,Neutral
9QI-9w_VdB4$_$0,2,1.6701837758458462,0.9461398124694824,0.7522076842917242,Positive,Neutral
9QI-9w_VdB4$_$0,3,0.9891344669018258,0.5907468795776367,0.6537375661270954,Positive,Neutral
9QI-9w_VdB4$_$0,4,0.8056737037865694,0.5567910671234131,0.5905930139102922,Positive,Neutral
9QI-9w_VdB4$_$0,5,0.5567753324358421,0.4645652770996094,0.5568494618021343,Positive,Neutral
9QI-9w_VdB4$_$0,6,0.9817585527935498,0.6373276710510254,0.6247832171883808,Positive,Neutral
9QI-9w_VdB4$_$0,7,0.5577794016049241,0.47675883769989014,0.5517881126805213,Positive,Neutral
AG5EY8ZaFj4$_$3,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
AG5EY8ZaFj4$_$3,1,-0.9122952653619077,0.6077518463134766,0.25953233447416757,Neutral,Positive
AG5EY8ZaFj4$_$3,2,-0.08214393238217932,0.28220048546791077,0.40831511593710207,Neutral,Positive
AG5EY8ZaFj4$_$3,3,-0.3095757898310435,0.3469506502151489,0.37496418346255384,Neutral,Positive
AG5EY8ZaFj4$_$3,4,-0.5444375141118715,0.23233509063720703,0.2734418403561055,Neutral,Positive
AG5EY8ZaFj4$_$3,5,-0.3562235149111598,0.4010277986526489,0.3578524473836822,Neutral,Positive
AG5EY8ZaFj4$_$3,6,-0.020708885194510196,0.22822916507720947,0.3976721708835782,Neutral,Positive
AG5EY8ZaFj4$_$3,7,0.08383335942700765,0.277224600315094,0.4436750900373503,Neutral,Positive
AG5EY8ZaFj4$_$15,0,-1.089895473409628,0.16583210229873657,0.15876829043619456,Neutral,Positive
AG5EY8ZaFj4$_$15,1,-0.9334498829255975,0.5293242335319519,0.25638497664988513,Neutral,Positive
AG5EY8ZaFj4$_$15,2,-0.4161641566656431,0.3206333518028259,0.3385530772787768,Neutral,Positive
AG5EY8ZaFj4$_$15,3,-0.4346188635528828,0.3365732431411743,0.3479908391254399,Neutral,Positive
AG5EY8ZaFj4$_$15,4,0.1754725478034873,0.18884658813476562,0.3864133626940766,Neutral,Positive
AG5EY8ZaFj4$_$15,5,-0.05982998351143742,0.29797178506851196,0.4125057312579794,Neutral,Positive
AG5EY8ZaFj4$_$15,6,0.020594329058185035,0.23468559980392456,0.39371541222013545,Neutral,Positive
AG5EY8ZaFj4$_$15,7,0.09244166377799945,0.26376909017562866,0.4391218802271092,Neutral,Positive
Arh2TKRi_mg$_$15,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
Arh2TKRi_mg$_$15,1,2.1857284213469037,1.358163833618164,0.8420363057772552,Positive,Neutral
Arh2TKRi_mg$_$15,2,0.0706050124394878,0.27853459119796753,0.42820144800590443,Positive,Neutral
Arh2TKRi_mg$_$15,3,1.9628930679383783,1.0979597568511963,0.8257754405716382,Positive,Neutral
Arh2TKRi_mg$_$15,4,-0.006299175345981234,0.23876574635505676,0.38429322977079994,Positive,Neutral
Arh2TKRi_mg$_$15,5,1.871107800786432,0.9843498468399048,0.8092667865312139,Positive,Neutral
Arh2TKRi_mg$_$15,6,-0.156940615465455,0.20993757247924805,0.3627039078855561,Positive,Neutral
Arh2TKRi_mg$_$15,7,1.289131551926871,0.7366290092468262,0.7186232562206769,Positive,Neutral
Arh2TKRi_mg$_$14,0,1.089895473409628,0.16583210229873657,0.4721710527798015,Positive,Neutral
Arh2TKRi_mg$_$14,1,2.16515093277431,1.2800599336624146,0.8431067486138939,Positive,Neutral
Arh2TKRi_mg$_$14,2,0.5599405116060794,0.4585544466972351,0.5345487557916698,Positive,Neutral
Arh2TKRi_mg$_$14,3,1.8875488690112265,1.0514386892318726,0.8135445350136686,Positive,Neutral
Arh2TKRi_mg$_$14,4,0.5732417105028584,0.4153803586959839,0.5238212138097245,Positive,Neutral
Arh2TKRi_mg$_$14,5,1.9577400272136203,1.0315929651260376,0.8186957888808868,Positive,Neutral
Arh2TKRi_mg$_$14,6,0.34024826607040815,0.341713547706604,0.47485713977670885,Positive,Neutral
Arh2TKRi_mg$_$14,7,1.5105309203422124,0.8320708274841309,0.7545470179608552,Positive,Neutral
